,y_pred,y_test,spike_upperlim,spike_lowerlim
0,102.860466,102.95,140.40596566221274,84.03570100445276
1,101.89557,102.95,132.45985971960368,86.89639028039512
2,101.18786,100.0,131.93636890086867,86.46154776579685
3,100.28864,97.99999999999999,131.37897770271016,85.97727229728866
4,99.41068,100.0,130.8337190457455,85.56419762091998
5,98.89398,100.0,130.2778744742762,85.16170885905599
6,98.73796,100.0,129.7113356200621,84.76991437993674
7,98.60694,100.0,128.093378546032,84.51287145396681
8,98.560196,100.0,128.154269910113,84.66031342321915
9,98.42159,100.0,128.04889572156299,84.51568761176915
10,98.41845,100.0,128.09418998747773,84.61622667918779
11,98.42386,97.99999999999999,128.11204560981824,84.66087105684727
12,98.4504,96.49999999999999,128.11204560981824,84.66087105684727
13,98.2589,96.49999999999999,128.11204560981824,84.66087105684727
14,98.01634,96.49999999999999,128.11204560981824,84.66087105684727
15,97.84884,96.49999999999999,128.11204560981824,84.66087105684727
16,97.80789,96.49999999999999,128.11204560981824,84.66087105684727
17,97.76072,96.49999999999999,128.11204560981824,84.66087105684727
18,97.79619,96.49999999999999,127.8190881337778,84.30799519955438
19,97.86669,96.49999999999999,127.8190881337778,84.30799519955438
20,98.01947,96.49999999999999,127.8190881337778,84.30799519955438
21,98.11823,96.49999999999999,127.8190881337778,84.30799519955438
22,98.44514,96.49999999999999,126.42354980470272,83.93270019529609
23,140.13535,180.0,129.38603411033472,82.67854922299746
24,100.24781,111.99999999999999,129.68148618156368,83.02893048510184
25,145.17398,220.0,135.92908423210338,79.90633243456212
26,147.33685,160.0,137.01878006882734,79.69163659783817
27,134.1069,145.0,137.29295805916598,79.66745860749951
28,101.55217,97.0,137.29295805916598,79.66745860749951
29,115.972435,97.99999999999999,137.30567429048705,79.69640904284512
30,118.557785,97.99999999999999,137.31837284085248,79.72537715914635
31,120.61779,104.99999999999999,137.44005085846428,79.93703247486789
32,120.753555,104.99999999999999,137.52111741307235,80.06429925359316
33,104.68387,97.0,137.48140764148545,79.97900902518006
34,102.9156,100.0,137.52111741307235,80.06429925359316
35,102.273155,100.0,137.56067011546065,80.14974655120487
36,101.91031,100.0,137.56067011546065,80.14974655120487
37,101.71271,97.0,137.52111741307235,80.06429925359316
38,101.742584,97.0,137.4954018712699,80.00668146206223
39,101.83636,100.0,137.4954018712699,80.00668146206223
40,102.03297,99.0,137.43571654777816,79.90178345222068
41,102.276375,99.0,137.37577324609998,79.79714342056553
42,102.490166,99.0,137.31557256655924,79.69276076677296
43,102.66324,99.0,129.03583206740095,82.7225012659312
44,101.7299,99.0,128.97118305559638,82.62256694440245
45,119.8596,225.0,137.19440143155666,79.48476523510887
46,126.81854,225.0,144.27310848547614,77.49147484785604
47,105.99669,100.0,144.22927097523802,77.41239569142749
48,126.868576,225.0,150.58696391375096,76.14011941958125
49,104.2582,99.0,150.53253960354164,76.02996039645726
50,115.60125,250.0,158.4970404529804,74.31545954701848
51,102.06847,97.0,158.4857577456994,74.28507558763283
52,100.46835,100.0,158.4857577456994,74.28507558763283
53,99.48073,100.0,158.4857577456994,74.28507558763283
54,98.60588,100.0,158.4857577456994,74.28507558763283
55,97.76513,97.0,158.45031837019022,74.19551496314202
56,97.12399,97.0,158.41476698648282,74.10606634684942
57,96.8499,100.0,158.41476698648282,74.10606634684942
58,106.77355,97.0,158.37910380925575,74.01672952407647
59,96.69661,97.0,158.36769557733948,73.9864710893261
60,106.46691,97.0,158.3732121370482,74.00178786295069
61,96.58666,97.0,158.3787255003591,74.01710783297312
62,96.32999,97.0,158.38423566615737,74.0324310005082
63,96.05825,97.0,158.38974263332688,74.04775736667202
64,95.79919,97.0,158.39524640075038,74.06308693258187
65,95.69972,97.0,158.40074696730917,74.07841969935636
66,95.79725,97.0,158.4062443318836,74.09375566811525
67,95.95975,97.0,158.41173849335257,74.10909483997966
68,96.1478,97.0,158.41722945059368,74.12443721607191
69,130.1409,260.0,166.53523160443353,72.81893506223204
70,126.00938,160.0,168.0857072771184,73.9142927228805
71,98.061676,77.0,165.5391633833739,72.16916994995833
72,118.924644,145.0,166.36635479631644,72.7169785370158
73,99.58575,110.0,161.68426892971692,72.815731070282
74,117.117386,145.0,161.11673178684586,72.75826821315303
75,102.600655,100.0,160.04832935706182,71.95167064293706
76,100.84,100.0,160.08541775011398,72.03958224988492
77,113.69088,97.99999999999999,160.08541775011398,72.03958224988492
78,103.50953,100.0,160.11056832056337,72.09776501276889
79,102.48663,100.0,160.03915086045478,71.96084913954411
80,102.13229,94.99999999999999,159.9075480803601,71.67578525297215
81,101.82977,94.99999999999999,159.8849477967351,71.61505220326377
82,101.47168,100.0,159.8849477967351,71.61505220326377
83,101.25716,100.0,159.8849477967351,71.61505220326377
84,101.096596,100.0,159.8849477967351,71.61505220326377
85,100.97151,100.0,159.9224478575894,71.70255214240947
86,101.09975,125.0,160.43679085829604,72.35487580836956
87,101.13475,93.9,160.36678950024555,72.17071049975337
88,101.26964,90.0,160.27330982521067,71.88919017478818
89,101.5873,90.0,160.1788197968757,71.60868020312321
90,101.86851,90.0,160.08332576804335,71.32917423195553
91,101.16587,97.5,160.06461686144223,71.28538313855663
92,112.12883,250.0,167.17694125940727,70.46472540725826
93,103.29074,97.5,162.0002309376959,70.32893572896961
94,102.206505,99.0,156.52927403011475,70.5498926365508
95,101.81873,99.0,156.5153834963627,70.52211650363621
96,101.03528,99.0,150.66473485958574,71.12276514041316
97,100.65136,99.0,150.66473485958574,71.12276514041316
98,100.00624,99.0,141.84953570592302,73.6462976274092
99,99.59281,97.5,141.8566756735981,73.65999099306745
100,98.77361,92.49999999999999,141.75387522166153,73.45029144500401
101,98.126144,92.49999999999999,141.6502623008251,73.24140436584044
102,97.77602,92.49999999999999,141.5458406563309,73.03332601033462
103,97.63616,100.0,141.59190082627038,73.11226584039517
104,97.58456,92.49999999999999,141.53324093028283,72.98342573638273
105,97.56351,100.0,141.53324093028283,72.98342573638273
106,97.46466,100.0,141.57936827444456,73.06229839222098
107,97.39401,92.49999999999999,141.52060197896918,72.93356468769636
108,97.12911,92.49999999999999,141.46153855525176,72.80512811141378
109,126.2766,94.99999999999999,141.4336441641696,72.7496891691626
110,128.82063,92.49999999999999,141.37415468433682,72.62167864899541
111,125.96076,92.49999999999999,141.31437023956582,72.4939630937664
112,98.502045,92.49999999999999,141.25429170246295,72.36654163086924
113,98.03274,92.49999999999999,141.19391993468506,72.23941339864717
114,129.35074,92.49999999999999,141.1332557870659,72.11257754626631
115,98.724335,92.49999999999999,141.07230009974091,71.98603323359134
116,98.753975,92.49999999999999,141.01105370226912,71.85977963106309
117,99.561386,93.0,129.13270446993005,76.77979553006885
118,100.43929,93.0,126.38162190753346,76.73921142579877
119,100.994415,93.0,126.4844713624766,77.3030286375223
120,101.454544,100.0,124.71224280493747,77.20025719506141
121,101.20871,97.0,124.41019489428476,76.96063843904747
122,126.498665,97.99999999999999,122.51538783149924,76.89711216849962
123,124.35966,100.0,122.51538783149924,76.89711216849962
124,118.07766,97.99999999999999,122.47499985626564,76.8541668103999
125,114.490654,97.99999999999999,122.47499985626564,76.8541668103999
126,114.65812,97.99999999999999,122.43453408375716,76.81129924957506
127,104.56269,97.0,122.37508850050716,76.74574483282508
128,103.45887,97.0,122.41007455684513,76.7940921098204
129,102.178566,97.0,122.44498089481043,76.84251910518843
130,110.69726,97.99999999999999,122.40447672751141,76.79968993915416
131,114.02561,97.99999999999999,122.3638947476078,76.75693858572444
132,115.35069,97.99999999999999,122.32323496620295,76.71426503379591
133,116.173134,97.99999999999999,122.28249739360207,76.67166927306349
134,117.2827,97.99999999999999,121.40792030970577,76.42124635695976
135,118.43639,100.0,121.5232982548001,76.56003507853214
136,121.31089,100.0,121.6923611607022,76.80763883929667
137,108.879,97.99999999999999,121.81854095500505,77.0147923783272
138,106.03812,97.99999999999999,121.9433787537922,77.22328791287336
139,104.856186,106.0,122.13726392983193,77.3835694035003
140,119.35335,225.0,118.052206297735,80.42696036893057
141,124.948395,150.0,120.518732873824,80.14793379284158
142,132.18993,150.0,122.81414880369562,79.97751786296995
143,115.387115,97.99999999999999,122.796181603168,79.95381839683087
144,109.483795,100.0,122.81514216390605,79.97652450275953
145,105.960754,101.99999999999999,122.87487926669101,80.04178739997455
146,103.6571,101.99999999999999,122.93442971339957,80.10723695326602
147,102.240166,106.0,123.11270067888792,80.28313265444429
148,101.30171,100.0,123.22773314423279,80.48060018909945
149,100.1046,100.0,123.34151712188255,80.67931621144965
150,108.764725,145.0,125.26699694843788,80.94133638489436
151,99.88406,100.0,125.26699694843788,80.94133638489436
152,98.89431,92.49999999999999,125.26699694843788,80.94133638489436
153,98.543724,93.5,125.170773640261,80.7667263597379
154,98.2646,100.0,125.170773640261,80.7667263597379
155,98.02929,100.0,125.27811802652565,80.97188197347323
156,97.91582,100.0,125.38422617630638,81.1782738236925
157,97.84531,100.0,125.46029879769048,81.31053453564175
158,97.58122,130.0,126.51005383947269,81.82327949385956
159,132.60448,99.0,126.5928932857024,82.01127338096319
160,132.65852,94.99999999999999,126.61972023907593,82.08861309425632
161,98.47295,94.99999999999999,126.64639394420315,82.16610605579575
162,97.89748,94.99999999999999,126.6729138752158,82.24375279144977
163,134.52516,94.99999999999999,126.69927950063247,82.32155383269975
164,98.79112,92.49999999999999,126.69927950063247,82.32155383269975
165,133.6953,94.99999999999999,126.72074042547143,82.38342624119414
166,100.31521,92.49999999999999,126.71598412198489,82.36734921134735
167,127.31971,240.0,137.0946913500049,78.11364198332738
168,102.13667,92.49999999999999,136.9993934961029,77.89643983722935
169,101.741554,92.49999999999999,136.94660358379676,77.76172974953549
170,101.14827,100.0,136.97622475631618,77.81544191034939
171,120.65551,150.0,138.62602554311607,78.24897445688283
172,102.999565,104.0,138.7192932786354,78.40570672136349
173,118.82544,97.99999999999999,138.7192932786354,78.40570672136349
174,104.91105,97.0,138.70625654070258,78.37707679262967
175,102.35278,97.0,138.70625654070258,78.37707679262967
176,115.43007,100.0,138.74743420708887,78.46089912624338
177,117.85156,100.0,138.7884643393612,78.54486899397101
178,104.29933,100.0,138.81644232326562,78.60022434339997
179,103.12899,97.0,138.80352121864442,78.57147878135451
180,102.50284,100.0,138.8314671253872,78.62686620794503
181,102.10993,97.0,138.8185622684329,78.59810439823266
182,101.914406,109.0,139.00632619108904,78.86867380890983
183,101.933846,100.0,139.00632619108904,78.86867380890983
184,102.02589,97.0,138.96590836044555,78.78409163955335
185,102.09808,97.0,138.95310959241596,78.75522374091629
186,102.24798,97.0,138.9402939573065,78.72637270935907
187,102.38358,106.0,138.9402939573065,78.72637270935907
188,102.40007,106.0,131.11707611601165,81.59125721732059
189,102.90411,139.0,130.52361785410775,81.72638214589114
190,103.04517,139.0,129.9224051337706,81.86926153289498
191,101.34916,97.0,129.90899631194742,81.84100368805149
192,113.54724,225.0,138.0071840748169,78.95114925851531
193,102.09014,139.0,139.08661180922869,79.4133881907702
194,101.03715,110.0,139.23425631575725,79.59907701757497
195,100.34534,106.0,139.23425631575725,79.59907701757497
196,99.62663,109.0,139.3895619049849,79.81877142834733
197,98.86953,100.0,139.3895619049849,79.81877142834733
198,98.265976,100.0,138.0193158517689,79.31401748156331
199,97.82313,100.0,138.0193158517689,79.31401748156331
200,97.509125,97.99999999999999,138.0801328212571,79.4823671787418
201,97.27527,94.99999999999999,138.09553281146924,79.52946718852965
202,97.17171,92.49999999999999,138.00723611013922,79.30526388985969
203,97.196526,100.0,138.00723611013922,79.30526388985969
204,97.26225,92.49999999999999,137.917934897207,79.08206510279192
205,97.12964,100.0,137.917934897207,79.08206510279192
206,97.04967,100.0,137.14474692589042,78.60525307410849
207,97.06331,100.0,137.15948414563863,78.63218252102695
208,96.98887,92.49999999999999,137.13305460698905,78.55444539300984
209,97.04859,92.49999999999999,137.10650811391488,78.47682521941735
210,97.20237,92.49999999999999,137.0798449717965,78.39932169486906
211,97.36014,92.49999999999999,137.05306548356427,78.32193451643462
212,97.83295,92.49999999999999,137.05306548356427,78.32193451643462
213,98.35381,92.49999999999999,137.02616994972132,78.24466338361091
214,98.77345,92.49999999999999,137.02616994972132,78.24466338361091
215,99.09043,92.49999999999999,126.61408965658217,82.51091034341674
216,99.37807,100.0,126.70953778351809,82.7279622164808
217,99.49137,92.75,126.7118200465817,82.73609662008387
218,100.008545,100.0,126.7118200465817,82.73609662008387
219,99.57553,100.0,124.63980565349657,82.7247776798357
220,121.49414,139.99999999999997,126.03562693314409,82.82895640018812
221,102.54865,97.99999999999999,126.03562693314409,82.82895640018812
222,101.40559,97.0,126.03562693314409,82.82895640018812
223,101.08678,100.0,126.08049970333616,82.90908362999606
224,100.510254,100.0,126.08049970333616,82.90908362999606
225,100.273636,97.0,126.03562693314409,82.82895640018812
226,100.07661,106.0,126.15179202438871,82.96279130894352
227,99.9532,97.0,126.15179202438871,82.96279130894352
228,99.9381,97.0,126.10709667132895,82.88248666200327
229,99.89228,97.0,126.10709667132895,82.88248666200327
230,99.96864,97.0,125.87327278993692,82.61631054339531
231,100.21618,97.0,125.8276279772332,82.53695535609903
232,100.48605,97.0,125.8276279772332,82.53695535609903
233,100.78426,97.0,125.8276279772332,82.53695535609903
234,101.03099,97.0,125.8276279772332,82.53695535609903
235,100.50252,97.0,125.6630158758747,82.32656745745753
236,115.012375,225.0,134.30715447394527,78.6407621927203
237,103.728905,97.0,133.04536353448142,78.1525531321842
238,103.28226,96.0,131.734758175847,77.6714918241519
239,103.18852,96.0,131.72037255344702,77.64421077988524
240,102.62453,96.0,122.4221727476404,81.56741058569185
241,102.27782,96.0,120.79888405297098,81.39903261369459
242,101.58736,100.0,120.54724549762392,81.23400450237496
243,100.68017,100.0,120.40813522937277,81.12311477062613
244,99.75954,100.0,120.183280385395,80.97296961460391
245,98.99584,100.0,120.183280385395,80.97296961460391
246,98.26483,100.0,120.183280385395,80.97296961460391
247,97.79416,78.75,119.99221505853235,80.27861827479991
248,97.581505,93.5,119.91937344963506,80.16395988369717
249,97.34563,93.5,119.89739508120479,80.12343825212744
250,111.00187,139.99999999999997,121.67163489811612,80.32836510188277
251,97.53261,114.99999999999999,122.08184499421374,80.54315500578517
252,97.18046,125.0,122.9939495418625,80.98521712480304
253,96.7742,125.0,123.7727696677141,81.24806366561812
254,135.0801,180.0,128.19530327536273,80.15886339130286
255,128.28442,220.0,135.92678592925122,77.42738073741438
256,97.14462,77.0,135.84825340420713,76.86007992912509
257,96.68996,77.0,135.76413104817328,76.2983689518256
258,96.58352,81.45,135.68332042845987,75.91876290487234
259,96.517815,81.45,135.59996428434573,75.54170238231983
260,96.85931,81.45,135.5140997825208,75.16715021747807
261,97.29084,81.45,135.42576275297458,74.79507058035763
262,97.73318,85.0,135.35509896152323,74.55323437180894
263,98.28674,94.24999999999999,135.37734987347932,74.60390012651958
264,98.77367,94.24999999999999,135.2889687297083,74.45269793695724
265,99.21554,100.0,135.39651256240006,74.64723743759883
266,99.49207,100.0,135.39651256240006,74.64723743759883
267,99.87718,100.0,135.39651256240006,74.64723743759883
268,100.02875,100.0,134.12872714267777,74.24835619065443
269,99.39501,99.0,134.1455103129073,74.27323968709153
270,115.88324,99.0,134.17831964138804,74.32376369194417
271,116.26142,99.0,134.16085643356078,74.29956023310476
272,119.23682,107.0,134.30269311610624,74.44939021722595
273,122.40172,99.0,134.33526257967216,74.50015408699338
274,119.58806,99.0,134.1986116161761,74.3451383838228
275,103.15918,99.0,134.23132926616313,74.39575406716908
276,101.7673,84.74999999999999,134.0918595171625,74.024807149503
277,101.06134,97.94999999999999,134.10721356823092,74.04903643176797
278,100.5186,99.0,134.14023636615386,74.09934696717838
279,100.28085,109.5,134.39179251446828,74.36862415219724
280,100.17083,109.5,134.64103750823372,74.64021249176514
281,100.171104,109.5,134.88796876437837,74.91411456895383
282,100.13203,109.5,135.13258315972615,75.19033350693937
283,100.07599,109.5,135.37487702736644,75.46887297263241
284,99.90279,109.5,127.25176417589924,78.77948582409964
285,99.90089,109.5,127.51332389786941,79.03875943546281
286,99.704506,109.5,127.78667199781776,79.32791133551444
287,99.36825,109.5,128.056682044475,79.62040128885721
288,98.84165,109.5,128.32334938733973,79.91623394599247
289,98.33746,109.5,128.58666797999044,80.21541535334177
290,97.970634,106.0,128.70394169861677,80.34814163471543
291,97.58221,106.0,128.820552726028,80.48153060730421
292,97.21939,100.0,128.820552726028,80.48153060730421
293,96.79519,82.0,128.6579563750851,79.89412695824711
294,96.431435,83.0,128.489982475333,79.35376752466587
295,96.25068,83.0,128.49338721009758,79.52744612323463
296,96.04728,83.0,128.4170370242375,79.16629630909472
297,95.84489,83.0,128.33789485165295,78.80793848167927
298,112.399704,120.0,127.45924785595464,78.85325214404423
299,95.894485,100.0,127.08758147031435,78.59991852968452
300,95.64938,100.0,126.34818917232069,78.29764416101152
301,95.92175,100.0,125.59514945703164,78.00901720963388
302,95.99319,100.0,120.94977841861946,79.32105491471275
303,96.09824,100.0,108.64283176086863,86.62800157246359
304,96.215355,100.0,108.69700532176165,87.53216134490387
305,96.11154,100.0,108.71022920944195,88.4772707905569
306,96.10983,85.0,108.66850345904658,88.66691320761896
307,96.25629,85.0,108.62485857357763,88.8584747597546
308,96.37731,85.0,108.57922520494965,89.05202479504925
309,96.5751,87.0,108.51604860826656,89.34645139173233
310,96.645035,87.0,108.50003897072521,89.445794362607
311,162.40138,200.0,118.56837915035405,83.7837041829782
312,163.3471,200.0,125.8359403529393,80.9223929803929
313,148.71967,145.0,127.55507108081724,81.07826225251497
314,100.048676,100.0,127.55507108081724,81.07826225251497
315,100.02946,85.0,127.40216356521654,80.60616976811569
316,99.85595,100.0,127.40216356521654,80.60616976811569
317,99.80614,78.5,127.25379771851179,79.90036894815377
318,99.8246,93.0,127.169280071114,79.73488659555157
319,99.90014,93.0,127.0840217561658,79.57014491049978
320,99.881294,78.5,126.75123519690962,78.71543146975594
321,99.76444,78.5,126.57292583024851,78.03957416975038
322,99.67708,78.5,126.38449138835965,77.37384194497258
323,99.65695,78.5,126.18622495021843,76.7179417164471
324,99.63089,78.5,126.16203617192434,76.48171382807456
325,99.634766,94.5,126.10511206460323,76.39488793539564
326,99.70144,94.5,126.02851008644606,76.28398991355286
327,99.83248,94.5,125.70317525352257,75.98432474647632
328,100.119835,94.5,125.37381947213856,75.68868052786034
329,100.39697,101.99999999999999,125.18352204297454,75.56647795702435
330,100.666916,101.99999999999999,124.99217138087108,75.44532861912779
331,100.81019,101.99999999999999,124.79976300240938,75.32523699758951
332,100.895676,106.0,124.70358349674927,75.27558316991632
333,100.823235,101.99999999999999,124.5096061417544,75.15706052491117
334,100.754524,101.99999999999999,124.3145590224668,75.03960764419878
335,100.60614,101.99999999999999,124.1184370769582,74.92322958970739
336,100.408714,104.99999999999999,123.99440066089413,74.85976600577146
337,99.36182,101.99999999999999,123.79653811494505,74.74512855172054
338,118.21834,150.0,125.76958003951677,74.60541996048211
339,99.9434,78.5,125.37106146562948,73.8581052010361
340,98.603096,100.0,125.37106146562948,73.8581052010361
341,98.11767,100.0,125.61484712715315,74.36431953951241
342,97.66366,100.0,125.84638988211323,74.84111011788566
343,97.51637,100.0,126.07229216118662,75.32354117214561
344,97.33287,106.0,126.42700214155924,75.92716452510632
345,119.26174,106.0,126.77176106937503,76.54073893062386
346,116.24856,100.0,126.20977611355782,76.26939055310775
347,97.68646,104.99999999999999,126.31909023151951,76.36840976847941
348,97.458046,100.0,126.31909023151951,76.36840976847941
349,97.297035,100.0,126.31909023151951,76.36840976847941
350,143.32986,97.0,126.26377713864927,76.29872286134962
351,97.79136,80.0,126.03501084457352,75.69415582209207
352,145.57768,94.0,125.92928690005778,75.54987976660783
353,147.65102,94.0,125.82291520132259,75.40625146534299
354,147.16426,94.0,125.92512937427335,75.67903729239221
355,134.10815,94.0,126.0256189754446,75.95354769122098
356,97.35311,94.99999999999999,126.13949512498027,76.25633820835195
357,138.23401,96.0,126.25170581467209,76.51912751866013
358,97.14972,97.0,126.37870945981831,76.8087905401806
359,161.59991,97.99999999999999,119.5664915503545,79.37100844964439
360,166.01286,97.99999999999999,110.92023007288849,83.7672699271104
361,166.7278,240.0,123.09253109422464,75.55330223910761
362,152.68913,240.0,133.50236617989634,70.97680048676925
363,100.09755,98.1,133.6786137926349,71.34638620736403
364,99.643684,98.1,133.64349567262474,71.30233766070755
365,99.57961,110.0,134.11534037353476,72.14299295979751
366,99.207756,98.1,134.1948512757055,72.27598205762675
367,119.763916,106.0,134.43108272799734,72.58141727200163
368,100.700676,106.0,134.78483152853252,73.37350180479977
369,99.98446,98.1,134.97531846028642,73.99968153971258
370,99.74459,98.1,135.15861124531042,74.6330554213552
371,99.539024,98.1,135.33454815035802,75.27378518297431
372,99.29062,98.1,135.50295702547257,75.92204297452643
373,99.22607,98.1,135.55364973778202,76.021350262217
374,99.20787,98.1,135.60412943209215,76.12087056790688
375,99.09,100.0,135.6845810586313,76.26958560803439
376,99.057655,98.1,135.7345230849647,76.36964358170106
377,99.017075,98.1,135.66993395967353,76.27173270699221
378,98.9134,98.1,135.60510860843462,76.17405805823114
379,98.31203,98.1,135.54004742274185,76.07661924392394
380,123.02303,130.0,136.24444141997648,76.37222524668927
381,120.03841,130.0,137.01425897501855,76.76907435831387
382,100.05124,106.0,137.08930352166624,76.86069647833287
383,123.41669,150.0,138.7111281632443,77.23887183675485
384,120.16193,150.0,140.23661636354223,77.58838363645684
385,101.56316,98.1,140.1787271203011,77.48377287969802
386,99.74749,100.0,138.5654597633353,77.01370690333044
387,99.03773,100.0,138.73320339459653,77.74179660540257
388,97.776276,100.0,138.73320339459653,77.74179660540257
389,113.7013,139.99999999999997,139.88154546838132,78.26012119828445
390,107.17221,106.0,139.98112243091992,78.41054423574585
391,106.133064,100.0,139.98112243091992,78.41054423574585
392,105.43188,98.1,139.85508131810434,78.2074186818948
393,105.62389,98.1,139.72809569089898,78.00523764243346
394,107.475624,98.1,139.70134266345636,77.95282400320947
395,96.936966,98.1,139.59183476889632,77.77483189776952
396,113.31281,98.1,139.56482252446338,77.72267747553585
397,112.84057,100.0,139.56482252446338,77.72267747553585
398,117.05775,100.0,139.60631132506714,77.80618867493206
399,96.60093,98.1,139.7350719139339,78.43159475273197
400,121.602325,98.1,139.78325189147495,78.55424810852429
401,96.391174,98.1,139.83114283551794,78.67719049781462
402,129.00558,98.1,139.8787436805925,78.80042298607344
403,96.35173,98.1,139.92605334768692,78.92394665231235
404,95.766174,98.1,139.96271233761104,79.01645432905491
405,95.7166,98.1,139.98818539640683,79.07848127025912
406,140.79372,104.99999999999999,140.10665520655564,79.29334479344364
407,97.08235,98.1,140.107923264992,79.29624340167396
408,96.85842,98.1,140.10919115578182,79.29914217755083
409,97.5786,98.1,130.35283852614788,83.1429948071848
410,98.163956,104.99999999999999,117.02698435364992,90.84384897968279
411,98.343285,93.0,116.98961609202186,90.6687172413108
412,98.0719,93.0,116.95101763170172,90.49481570163091
413,98.17453,93.0,116.65267335419658,90.08482664580272
414,98.30603,93.0,116.60970665649685,89.91529334350247
415,98.26103,93.0,116.413827340807,89.56950599252562
416,98.226135,93.0,116.21198028600601,89.22968638065994
417,97.98039,93.0,116.16285777134004,89.0663088953259
418,97.79466,93.0,116.11264793884891,88.90401872781705
419,97.67882,93.0,116.061364171412,88.74280249525391
420,97.58447,93.0,116.00901938291805,88.58264728374786
421,97.626595,93.0,115.9556260376441,88.4235406290218
422,97.753296,93.0,115.9011961685424,88.26547049812345
423,97.844864,93.0,115.81462989208764,88.06037010791157
424,98.069046,100.0,115.84574139450704,88.10842527215881
425,98.11498,100.0,115.87673226676519,88.15660106656729
426,98.01404,94.99999999999999,115.8379860205566,88.06618064610922
427,97.99626,100.0,115.86906039664731,88.11427293668514
428,98.06456,97.0,114.56835551005541,88.03997782327706
429,98.22388,94.94999999999999,113.17288597081779,87.975030695848
430,98.27845,100.0,113.02264535322313,87.87527131344268
