HDR,MARKET INDEX DATA
MID,APXMIDP,20200524,1,9.87,749.700
MID,APXMIDP,20200524,2,13.01,807.800
MID,APXMIDP,20200524,3,6.62,796.400
MID,APXMIDP,20200524,4,-3.25,572.950
MID,APXMIDP,20200524,5,-15.52,711.800
MID,APXMIDP,20200524,6,-16.30,791.750
MID,APXMIDP,20200524,7,-32.93,828.500
MID,APXMIDP,20200524,8,-30.13,933.450
MID,APXMIDP,20200524,9,-28.88,917.650
MID,APXMIDP,20200524,10,-31.58,687.500
MID,APXMIDP,20200524,11,-27.01,870.600
MID,APXMIDP,20200524,12,-22.54,890.900
MID,APXMIDP,20200524,13,-22.62,813.500
MID,APXMIDP,20200524,14,-16.40,1039.150
MID,APXMIDP,20200524,15,-21.11,1063.700
MID,APXMIDP,20200524,16,-25.49,893.450
MID,APXMIDP,20200524,17,-26.52,910.200
MID,APXMIDP,20200524,18,-21.33,914.250
MID,APXMIDP,20200524,19,-36.28,1126.300
MID,APXMIDP,20200524,20,-16.81,1290.700
MID,APXMIDP,20200524,21,-5.29,1195.600
MID,APXMIDP,20200524,22,-0.97,1110.700
MID,APXMIDP,20200524,23,-26.22,922.750
MID,APXMIDP,20200524,24,-17.08,769.850
MID,APXMIDP,20200524,25,-29.32,966.000
MID,APXMIDP,20200524,26,-23.95,781.700
MID,APXMIDP,20200524,27,-22.54,1002.750
MID,APXMIDP,20200524,28,-21.21,920.850
MID,APXMIDP,20200524,29,-15.76,1162.150
MID,APXMIDP,20200524,30,-15.53,934.700
MID,APXMIDP,20200524,31,-3.04,1063.300
MID,APXMIDP,20200524,32,-1.86,1201.800
MID,APXMIDP,20200524,33,-4.35,1160.800
MID,APXMIDP,20200524,34,10.28,1430.950
MID,APXMIDP,20200524,35,18.99,1213.350
MID,APXMIDP,20200524,36,30.26,1059.350
MID,APXMIDP,20200524,37,32.24,1303.850
MID,APXMIDP,20200524,38,30.13,1685.400
MID,APXMIDP,20200524,39,33.52,1151.050
MID,APXMIDP,20200524,40,34.26,914.900
MID,APXMIDP,20200524,41,36.01,1037.200
MID,APXMIDP,20200524,42,35.82,1082.550
MID,APXMIDP,20200524,43,37.17,1051.600
MID,APXMIDP,20200524,44,36.28,998.400
MID,APXMIDP,20200524,45,32.61,1042.300
MID,APXMIDP,20200524,46,34.82,1146.850
MID,APXMIDP,20200524,47,48.56,472.950
MID,APXMIDP,20200524,48,45.64,477.200
MID,APXMIDP,20200525,1,41.90,318.300
MID,APXMIDP,20200525,2,41.06,444.200
