HDR,MARKET INDEX DATA
MID,APXMIDP,20200522,1,15.99,963.800
MID,APXMIDP,20200522,2,4.90,1067.050
MID,APXMIDP,20200522,3,12.55,1080.550
MID,APXMIDP,20200522,4,4.09,934.900
MID,APXMIDP,20200522,5,6.83,945.650
MID,APXMIDP,20200522,6,-6.03,704.500
MID,APXMIDP,20200522,7,-26.70,744.350
MID,APXMIDP,20200522,8,-33.12,680.800
MID,APXMIDP,20200522,9,-41.04,1031.450
MID,APXMIDP,20200522,10,-41.11,917.800
MID,APXMIDP,20200522,11,-53.02,1123.650
MID,APXMIDP,20200522,12,-52.03,968.550
MID,APXMIDP,20200522,13,-51.75,953.150
MID,APXMIDP,20200522,14,-45.62,986.500
MID,APXMIDP,20200522,15,-51.46,1272.450
MID,APXMIDP,20200522,16,-36.88,1342.800
MID,APXMIDP,20200522,17,-31.43,1584.450
MID,APXMIDP,20200522,18,-22.95,1590.900
MID,APXMIDP,20200522,19,8.92,1566.600
MID,APXMIDP,20200522,20,5.75,1607.400
MID,APXMIDP,20200522,21,11.64,2003.300
MID,APXMIDP,20200522,22,0.03,2082.800
MID,APXMIDP,20200522,23,-2.05,1683.200
MID,APXMIDP,20200522,24,0.32,1761.950
MID,APXMIDP,20200522,25,6.51,1787.350
MID,APXMIDP,20200522,26,-0.29,1954.700
MID,APXMIDP,20200522,27,-20.48,1347.850
MID,APXMIDP,20200522,28,-26.86,1279.150
MID,APXMIDP,20200522,29,-27.30,1520.550
MID,APXMIDP,20200522,30,-28.14,1649.400
MID,APXMIDP,20200522,31,-42.61,1655.650
MID,APXMIDP,20200522,32,-29.20,1496.500
MID,APXMIDP,20200522,33,-22.16,1902.850
MID,APXMIDP,20200522,34,-2.75,1889.000
MID,APXMIDP,20200522,35,-4.29,1534.100
MID,APXMIDP,20200522,36,6.73,1628.750
MID,APXMIDP,20200522,37,-1.46,2041.850
MID,APXMIDP,20200522,38,2.96,1996.700
MID,APXMIDP,20200522,39,8.00,1874.400
MID,APXMIDP,20200522,40,6.56,1771.350
MID,APXMIDP,20200522,41,8.94,1997.200
MID,APXMIDP,20200522,42,12.36,2275.950
MID,APXMIDP,20200522,43,17.06,1900.600
MID,APXMIDP,20200522,44,13.79,1701.500
MID,APXMIDP,20200522,45,23.25,2330.150
MID,APXMIDP,20200522,46,18.88,2121.850
MID,APXMIDP,20200522,47,21.79,1400.300
MID,APXMIDP,20200522,48,6.81,1177.000
MID,N2EXMIDP,20200522,1,0.00,0.000
MID,N2EXMIDP,20200522,2,0.00,0.000
MID,N2EXMIDP,20200522,3,0.00,0.000
MID,N2EXMIDP,20200522,4,0.00,0.000
MID,N2EXMIDP,20200522,5,0.00,0.000
MID,N2EXMIDP,20200522,6,0.00,0.000
MID,N2EXMIDP,20200522,7,0.00,0.000
MID,N2EXMIDP,20200522,8,0.00,0.000
MID,N2EXMIDP,20200522,9,0.00,0.000
MID,N2EXMIDP,20200522,10,0.00,0.000
MID,N2EXMIDP,20200522,11,0.00,0.000
MID,N2EXMIDP,20200522,12,0.00,0.000
MID,N2EXMIDP,20200522,13,0.00,0.000
MID,N2EXMIDP,20200522,14,0.00,0.000
MID,N2EXMIDP,20200522,15,0.00,0.000
MID,N2EXMIDP,20200522,16,0.00,0.000
MID,N2EXMIDP,20200522,17,0.00,0.000
MID,N2EXMIDP,20200522,18,0.00,0.000
MID,N2EXMIDP,20200522,19,0.00,0.000
MID,N2EXMIDP,20200522,20,0.00,0.000
MID,N2EXMIDP,20200522,21,0.00,0.000
MID,N2EXMIDP,20200522,22,0.00,0.000
MID,N2EXMIDP,20200522,23,0.00,0.000
MID,N2EXMIDP,20200522,24,0.00,0.000
MID,N2EXMIDP,20200522,25,0.00,0.000
MID,N2EXMIDP,20200522,26,0.00,0.000
MID,N2EXMIDP,20200522,27,0.00,0.000
MID,N2EXMIDP,20200522,28,0.00,0.000
MID,N2EXMIDP,20200522,29,0.00,0.000
MID,N2EXMIDP,20200522,30,0.00,0.000
MID,N2EXMIDP,20200522,31,0.00,0.000
MID,N2EXMIDP,20200522,32,0.00,0.000
MID,N2EXMIDP,20200522,33,0.00,0.000
MID,N2EXMIDP,20200522,34,0.00,0.000
MID,N2EXMIDP,20200522,35,0.00,0.000
MID,N2EXMIDP,20200522,36,0.00,0.000
MID,N2EXMIDP,20200522,37,0.00,0.000
MID,N2EXMIDP,20200522,38,0.00,0.000
MID,N2EXMIDP,20200522,39,0.00,0.000
MID,N2EXMIDP,20200522,40,0.00,0.000
MID,N2EXMIDP,20200522,41,0.00,0.000
MID,N2EXMIDP,20200522,42,0.00,0.000
MID,N2EXMIDP,20200522,43,0.00,0.000
MID,N2EXMIDP,20200522,44,0.00,0.000
MID,N2EXMIDP,20200522,45,0.00,0.000
MID,N2EXMIDP,20200522,46,0.00,0.000
MID,N2EXMIDP,20200522,47,0.00,0.000
MID,N2EXMIDP,20200522,48,0.00,0.000
FTR,96
