HDR,MARKET INDEX DATA
MID,APXMIDP,20200520,1,28.53,377.550
MID,APXMIDP,20200520,2,27.18,381.550
MID,APXMIDP,20200520,3,27.91,455.500
MID,APXMIDP,20200520,4,27.77,411.300
MID,APXMIDP,20200520,5,25.41,358.800
MID,APXMIDP,20200520,6,23.15,399.700
MID,APXMIDP,20200520,7,24.56,634.400
MID,APXMIDP,20200520,8,22.12,393.400
MID,APXMIDP,20200520,9,19.75,537.250
MID,APXMIDP,20200520,10,18.61,487.450
MID,APXMIDP,20200520,11,17.08,433.750
MID,APXMIDP,20200520,12,15.72,418.000
MID,APXMIDP,20200520,13,18.18,505.700
MID,APXMIDP,20200520,14,27.34,939.500
MID,APXMIDP,20200520,15,24.98,848.850
MID,APXMIDP,20200520,16,31.44,643.200
MID,APXMIDP,20200520,17,32.32,984.650
MID,APXMIDP,20200520,18,32.54,1547.100
MID,APXMIDP,20200520,19,30.21,998.750
MID,APXMIDP,20200520,20,29.36,1166.050
MID,APXMIDP,20200520,21,26.15,990.350
MID,APXMIDP,20200520,22,24.67,953.300
MID,APXMIDP,20200520,23,22.50,971.850
MID,APXMIDP,20200520,24,24.67,1252.450
MID,APXMIDP,20200520,25,26.42,1490.700
MID,APXMIDP,20200520,26,25.84,1842.950
MID,APXMIDP,20200520,27,21.77,1402.900
MID,APXMIDP,20200520,28,20.32,1411.900
MID,APXMIDP,20200520,29,18.43,1324.200
MID,APXMIDP,20200520,30,17.04,1269.950
MID,APXMIDP,20200520,31,15.64,1212.200
MID,APXMIDP,20200520,32,18.29,1472.800
MID,APXMIDP,20200520,33,21.68,1639.950
MID,APXMIDP,20200520,34,23.69,1700.150
MID,APXMIDP,20200520,35,29.84,1679.250
MID,APXMIDP,20200520,36,29.89,1849.350
MID,APXMIDP,20200520,37,29.07,1894.400
MID,APXMIDP,20200520,38,27.99,2298.000
MID,APXMIDP,20200520,39,33.47,1249.700
MID,APXMIDP,20200520,40,33.51,1247.450
MID,APXMIDP,20200520,41,32.66,921.300
MID,APXMIDP,20200520,42,32.72,1056.200
MID,APXMIDP,20200520,43,28.78,1062.900
MID,APXMIDP,20200520,44,26.45,1096.150
MID,APXMIDP,20200520,45,25.73,1225.350
MID,APXMIDP,20200520,46,26.58,1419.200
MID,APXMIDP,20200520,47,28.48,565.550
MID,APXMIDP,20200520,48,25.03,690.950
MID,N2EXMIDP,20200520,1,0.00,0.000
MID,N2EXMIDP,20200520,2,0.00,0.000
MID,N2EXMIDP,20200520,3,0.00,0.000
MID,N2EXMIDP,20200520,4,0.00,0.000
MID,N2EXMIDP,20200520,5,0.00,0.000
MID,N2EXMIDP,20200520,6,0.00,0.000
MID,N2EXMIDP,20200520,7,0.00,0.000
MID,N2EXMIDP,20200520,8,0.00,0.000
MID,N2EXMIDP,20200520,9,0.00,0.000
MID,N2EXMIDP,20200520,10,0.00,0.000
MID,N2EXMIDP,20200520,11,0.00,0.000
MID,N2EXMIDP,20200520,12,0.00,0.000
MID,N2EXMIDP,20200520,13,0.00,0.000
MID,N2EXMIDP,20200520,14,0.00,0.000
MID,N2EXMIDP,20200520,15,0.00,0.000
MID,N2EXMIDP,20200520,16,0.00,0.000
MID,N2EXMIDP,20200520,17,0.00,0.000
MID,N2EXMIDP,20200520,18,0.00,0.000
MID,N2EXMIDP,20200520,19,0.00,0.000
MID,N2EXMIDP,20200520,20,0.00,0.000
MID,N2EXMIDP,20200520,21,0.00,0.000
MID,N2EXMIDP,20200520,22,0.00,0.000
MID,N2EXMIDP,20200520,23,0.00,0.000
MID,N2EXMIDP,20200520,24,0.00,0.000
MID,N2EXMIDP,20200520,25,0.00,0.000
MID,N2EXMIDP,20200520,26,0.00,0.000
MID,N2EXMIDP,20200520,27,0.00,0.000
MID,N2EXMIDP,20200520,28,0.00,0.000
MID,N2EXMIDP,20200520,29,0.00,0.000
MID,N2EXMIDP,20200520,30,0.00,0.000
MID,N2EXMIDP,20200520,31,0.00,0.000
MID,N2EXMIDP,20200520,32,0.00,0.000
MID,N2EXMIDP,20200520,33,0.00,0.000
MID,N2EXMIDP,20200520,34,0.00,0.000
MID,N2EXMIDP,20200520,35,0.00,0.000
MID,N2EXMIDP,20200520,36,0.00,0.000
MID,N2EXMIDP,20200520,37,0.00,0.000
MID,N2EXMIDP,20200520,38,0.00,0.000
MID,N2EXMIDP,20200520,39,0.00,0.000
MID,N2EXMIDP,20200520,40,0.00,0.000
MID,N2EXMIDP,20200520,41,0.00,0.000
MID,N2EXMIDP,20200520,42,0.00,0.000
MID,N2EXMIDP,20200520,43,0.00,0.000
MID,N2EXMIDP,20200520,44,0.00,0.000
MID,N2EXMIDP,20200520,45,0.00,0.000
MID,N2EXMIDP,20200520,46,0.00,0.000
MID,N2EXMIDP,20200520,47,0.00,0.000
MID,N2EXMIDP,20200520,48,0.00,0.000
FTR,96
