,y_pred,y_test,spike_upperlim,spike_lowerlim
0,103.973854,93.5,117.86034077157095,88.22007589509462
1,103.101654,100.0,117.94067593993151,88.76474072673406
2,103.24888,100.0,117.94067593993151,88.76474072673406
3,103.32769,97.0,117.8992570433044,88.68115962336118
4,103.494934,97.0,117.85753508576113,88.59788158090444
5,104.60158,100.0,117.85753508576113,88.59788158090444
6,105.56333,97.0,117.81551135676573,88.51490530989985
7,106.42722,100.0,116.02195752117264,88.68345914549292
8,106.71904,106.0,114.23794546984936,89.09247119681622
9,106.29152,93.5,113.39262395379083,88.79487604620803
10,107.77442,100.0,111.23759774230842,89.32490225769047
11,122.91447,139.99999999999997,110.12119882284165,90.02463451049059
12,127.6286,150.0,113.47002492050129,88.73830841283095
13,157.03703,139.99999999999997,115.50663209251026,88.34753457415532
14,115.757355,97.0,115.45092720594359,88.25740612738865
15,125.9223,139.99999999999997,117.34340369712942,88.01076296953615
16,109.76221,100.0,117.33474364590352,87.9985896874287
17,114.7329,225.0,128.2080883103117,82.31274502302054
18,113.59656,250.0,139.41253904118759,77.39996095881129
19,105.83361,106.0,139.66032405847403,78.02717594152487
20,108.25502,100.0,139.68836616333536,78.08246716999687
21,109.36739,100.0,139.71634465263006,78.13782201403555
22,118.780266,106.0,139.84423109811038,78.34326890188851
23,127.03221,110.0,140.0508696003178,78.63663039968108
24,131.54071,139.0,140.83897204942082,78.8485279505781
25,104.49493,100.0,140.86571919105836,78.90511414227387
26,102.36547,93.5,140.81547930073685,78.76785403259535
27,99.858765,93.5,140.81547930073685,78.76785403259535
28,99.06275,93.5,140.81547930073685,78.76785403259535
29,169.92712,260.0,150.9290158848309,75.32098411516797
30,99.18808,93.5,150.9290158848309,75.32098411516797
31,98.71113,93.5,150.9290158848309,75.32098411516797
32,96.37418,93.5,150.9290158848309,75.32098411516797
33,97.045784,93.5,150.9290158848309,75.32098411516797
34,167.17659,160.0,152.79539088483472,76.22544244849749
35,153.14902,160.0,154.60519202543617,77.18647464122942
36,154.41292,180.0,157.3445928418122,78.05124049152006
37,102.64819,97.99999999999999,157.3851909240478,78.19814240928444
38,139.72856,145.0,158.40239149402572,78.97260850597316
39,104.96569,106.0,157.4387782977151,78.31122170228382
40,106.50389,106.0,157.49216389482217,78.42450277184341
41,125.16545,145.0,158.50570178938182,79.20263154395045
42,109.14634,125.0,158.9157726662668,79.75089400039877
43,109.97953,100.0,158.8937880010555,79.68954533227674
44,119.537796,107.0,158.95805988218675,79.8336067844788
45,121.04461,107.0,159.02201110395808,79.97798889604081
46,125.680046,97.99999999999999,158.98055700165492,79.85277633167735
47,124.03804,100.0,159.0364243694453,80.06774229722026
48,121.41677,100.0,159.0916558721825,80.28334412781635
49,109.57932,97.0,159.06341145218198,80.18658854781691
50,106.98446,97.0,159.03503623749725,80.08996376250164
51,106.23613,97.0,159.03503623749725,80.08996376250164
52,109.28294,100.0,159.06341145218198,80.18658854781691
53,106.19194,97.0,159.03503623749725,80.08996376250164
54,107.99986,97.0,159.03503623749725,80.08996376250164
55,122.17623,100.0,159.03503623749725,80.08996376250164
