,rmse_general,mae_general,rmse_spike,mae_spike,rmse_normal,mae_normal
0,28.89602695786753,20.568362967010685,62.22600569820104,51.5604471164799,18.42428507549327,15.51175976367623
1,28.703779653509756,20.602090771392316,60.859845391098936,49.34984614848563,18.81515281864561,15.91166752565604
2,28.706061639407917,20.518127444657253,60.84763659108823,49.30989346131058,18.825641975563304,15.820523515624346
3,28.442042381565287,19.775994121426653,61.739915415414515,50.00090241769166,17.860802188901392,14.844561715193937
4,28.731590406094963,20.068367610291222,61.84417652869544,49.81642508641715,18.33470683522196,15.214737179975941
5,28.704390990167475,19.96413575848169,61.78193795555598,49.69275476345606,18.31938176155414,15.1136768681964
6,28.604184029509607,19.964437234300043,60.97220351970519,49.35642805913012,18.57788121157817,15.168901889196187
7,29.06055467375924,20.328106960775735,61.77192006880765,49.78731450574198,18.966608720478032,15.521604677123348
8,28.919055476898826,19.987635830741542,62.366246385562285,50.327683993031805,18.388911384656296,15.03741744636787
9,29.177451250977434,20.567090372294825,61.98168245819995,49.63759297636941,19.063457937466634,15.82400836847213
10,29.085065241021496,20.320125444244432,62.112811918338224,49.69234938514214,18.828159467861283,15.527815222308492
11,31.14628407137794,23.429483461066802,61.80374272818946,49.93756751620564,22.475639732124655,19.104480273123094
12,30.839246199598968,23.000226814639124,61.932437279131236,50.49735061062287,21.918465185162667,18.513853984768087
