,optimizers,Predicitons
0,<tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop object at 0x000001A3A0B2B9C8>,"[[109.80321 ]
 [121.49943 ]
 [106.78339 ]
 [103.23468 ]
 [103.05116 ]
 [102.662346]
 [100.83733 ]
 [111.062454]
 [ 99.39775 ]
 [ 95.39086 ]
 [ 93.76983 ]
 [ 92.045006]
 [ 91.385086]
 [ 91.30417 ]
 [ 91.351974]
 [ 92.35435 ]
 [ 91.74828 ]
 [ 91.52065 ]
 [ 90.67579 ]
 [ 91.32909 ]
 [ 91.53522 ]
 [ 92.76993 ]
 [ 93.67725 ]
 [ 95.56471 ]
 [ 95.24822 ]
 [143.353   ]
 [104.44198 ]
 [101.96257 ]
 [101.58742 ]
 [101.02368 ]
 [100.39763 ]
 [ 99.85717 ]
 [ 99.315315]
 [ 99.041016]
 [ 98.80076 ]
 [ 98.918976]
 [ 98.74674 ]
 [ 98.41582 ]
 [ 97.924225]
 [ 97.90862 ]
 [ 98.8406  ]
 [102.028496]
 [108.20694 ]
 [133.1379  ]
 [117.753555]
 [113.389114]
 [111.849915]
 [110.56467 ]
 [108.21304 ]
 [105.40887 ]
 [103.70869 ]
 [101.70528 ]
 [ 99.64744 ]
 [ 97.98533 ]
 [ 96.83455 ]
 [ 95.71547 ]
 [ 95.46231 ]
 [ 96.790016]
 [ 99.42618 ]
 [102.64466 ]
 [102.841484]
 [101.10346 ]
 [ 99.95031 ]
 [ 99.355515]
 [ 99.50486 ]
 [100.45658 ]
 [102.6906  ]
 [103.37718 ]
 [102.96351 ]
 [102.519066]
 [101.76282 ]
 [173.23146 ]
 [104.15768 ]
 [153.2875  ]
 [138.89087 ]
 [129.63397 ]
 [103.25686 ]
 [119.62631 ]
 [116.65845 ]
 [119.95469 ]
 [117.098404]
 [105.34477 ]
 [100.90643 ]
 [ 98.54024 ]
 [ 97.37963 ]
 [ 97.24773 ]
 [ 97.95919 ]
 [ 99.02354 ]
 [ 99.809074]
 [100.44436 ]
 [101.43052 ]
 [102.38024 ]
 [105.66505 ]
 [137.00464 ]
 [148.33514 ]
 [111.98438 ]
 [124.82568 ]
 [108.59872 ]
 [120.06701 ]
 [103.790504]
 [ 98.81012 ]
 [ 96.724075]
 [ 94.31378 ]
 [ 92.1761  ]
 [ 90.63814 ]
 [ 90.554184]
 [111.797935]
 [ 92.65814 ]
 [142.908   ]
 [ 91.18384 ]
 [ 91.49339 ]
 [ 89.72262 ]
 [ 89.1725  ]
 [ 88.567444]
 [ 88.49005 ]
 [ 87.75573 ]
 [ 87.09722 ]
 [160.4339  ]
 [147.37125 ]
 [ 88.538536]
 [123.30638 ]
 [ 94.31977 ]
 [111.14511 ]
 [ 99.20448 ]
 [ 97.49667 ]
 [109.823135]
 [ 99.95123 ]
 [ 96.7567  ]
 [ 95.37165 ]
 [ 94.51649 ]
 [ 93.833206]
 [ 93.88353 ]
 [ 93.9015  ]
 [ 94.16374 ]
 [ 94.476456]
 [ 95.07816 ]
 [ 95.74943 ]
 [ 96.78571 ]
 [ 97.99602 ]
 [ 99.49397 ]
 [118.41765 ]
 [101.59603 ]
 [ 98.85409 ]
 [ 98.58274 ]
 [ 98.010864]
 [ 98.36687 ]
 [ 97.985275]
 [ 97.02415 ]
 [ 95.251526]
 [ 93.92445 ]
 [ 92.94105 ]
 [ 92.450584]
 [ 92.4772  ]
 [ 92.35615 ]
 [ 92.46809 ]
 [ 93.376305]
 [ 94.9146  ]
 [169.9821  ]
 [168.50734 ]
 [173.59607 ]
 [ 98.13908 ]
 [ 96.48256 ]
 [178.25807 ]
 [ 93.054436]
 [ 96.89761 ]
 [ 95.94948 ]
 [ 98.16394 ]
 [101.735794]
 [102.87568 ]
 [101.06068 ]
 [116.238045]
 [113.15971 ]
 [113.651634]
 [113.192215]
 [112.61662 ]
 [105.69539 ]
 [102.5889  ]
 [103.63943 ]
 [113.930214]
 [113.12819 ]
 [113.53071 ]
 [113.37611 ]
 [113.801926]
 [114.73125 ]
 [114.8049  ]
 [107.22999 ]
 [104.35228 ]
 [106.949036]
 [124.699196]
 [137.87979 ]
 [157.37262 ]
 [119.1798  ]
 [111.05157 ]
 [107.67699 ]
 [105.0902  ]
 [102.57941 ]
 [ 99.61197 ]
 [ 98.76504 ]
 [103.562195]
 [ 96.71393 ]
 [ 94.508385]
 [ 92.6304  ]
 [ 91.523506]
 [ 91.33742 ]
 [ 91.527916]
 [ 91.26598 ]
 [ 91.59286 ]
 [165.78766 ]
 [163.16733 ]
 [ 92.55692 ]
 [ 91.17422 ]
 [176.16315 ]
 [ 86.80105 ]
 [183.54628 ]
 [ 90.65967 ]
 [167.86034 ]
 [ 99.34393 ]
 [ 98.84942 ]
 [ 99.6413  ]
 [116.90137 ]
 [107.5153  ]
 [120.13726 ]
 [106.83716 ]
 [105.19083 ]
 [113.96885 ]
 [113.00791 ]
 [104.18235 ]
 [100.596405]
 [ 99.07229 ]
 [ 98.31235 ]
 [ 98.80653 ]
 [100.01076 ]
 [101.17224 ]
 [102.70649 ]
 [104.28111 ]
 [105.03842 ]
 [105.94346 ]
 [107.639984]
 [108.15362 ]
 [108.714066]
 [143.77022 ]
 [108.61374 ]
 [102.84618 ]
 [100.53053 ]
 [ 98.617485]
 [ 97.372795]
 [ 96.394905]
 [ 95.41505 ]
 [ 94.15167 ]
 [ 93.25224 ]
 [ 92.765686]
 [ 92.95078 ]
 [ 93.2215  ]
 [ 93.29983 ]
 [ 93.02485 ]
 [ 91.74228 ]
 [ 91.13242 ]
 [ 90.618095]
 [ 90.13119 ]
 [ 89.92856 ]
 [ 90.624664]
 [ 92.26057 ]
 [ 94.12104 ]
 [ 95.44353 ]
 [ 96.40266 ]
 [ 96.96885 ]
 [ 97.33121 ]
 [ 98.86455 ]
 [121.15833 ]
 [105.76836 ]
 [102.17242 ]
 [100.64815 ]
 [ 99.854485]
 [ 99.41999 ]
 [ 98.77261 ]
 [ 98.315636]
 [ 97.99576 ]
 [ 98.14734 ]
 [ 98.80308 ]
 [100.01987 ]
 [101.527435]
 [103.512024]
 [105.66106 ]
 [109.37155 ]
 [138.50053 ]
 [116.75411 ]
 [113.3075  ]
 [113.121   ]
 [112.34407 ]
 [110.7255  ]
 [107.95082 ]
 [104.6758  ]
 [101.21241 ]
 [ 98.43102 ]
 [ 96.52193 ]
 [ 95.20845 ]
 [ 93.84679 ]
 [ 93.918945]
 [125.31071 ]
 [ 95.23742 ]
 [ 94.04284 ]
 [ 92.95837 ]
 [158.69215 ]
 [153.59972 ]
 [ 93.27901 ]
 [ 91.64246 ]
 [ 89.49489 ]
 [ 88.20861 ]
 [ 88.465454]
 [ 89.63033 ]
 [ 91.423386]
 [ 92.87606 ]
 [ 94.04735 ]
 [ 94.9148  ]
 [ 95.51971 ]
 [ 96.07442 ]
 [ 96.6636  ]
 [ 98.09664 ]
 [118.828384]
 [120.649   ]
 [119.449585]
 [116.41724 ]
 [113.76504 ]
 [104.230415]
 [ 99.9932  ]
 [ 98.108246]
 [ 96.128624]
 [ 95.9396  ]
 [ 96.65    ]
 [ 98.25608 ]
 [ 99.866745]
 [101.59694 ]
 [101.615425]
 [101.80941 ]
 [101.34614 ]
 [101.13778 ]
 [100.56563 ]
 [ 99.41179 ]
 [ 98.41757 ]
 [ 97.5316  ]
 [ 96.60539 ]
 [ 95.31464 ]
 [ 94.37356 ]
 [ 93.66633 ]
 [ 93.38993 ]
 [ 93.11196 ]
 [167.88487 ]
 [ 91.56353 ]
 [ 94.03132 ]
 [ 91.98068 ]
 [ 91.76841 ]
 [ 91.93815 ]
 [ 91.99699 ]
 [ 91.03015 ]
 [ 90.37076 ]
 [ 89.62325 ]
 [ 88.9369  ]
 [ 89.129654]
 [ 88.90342 ]
 [195.8367  ]
 [197.86906 ]
 [182.97585 ]
 [ 96.36916 ]
 [ 96.62739 ]
 [ 95.06708 ]
 [ 93.716095]
 [ 93.20513 ]
 [ 93.01293 ]
 [ 93.4405  ]
 [ 93.26029 ]
 [ 92.83015 ]
 [ 92.40914 ]
 [ 92.0774  ]
 [ 92.117226]
 [ 92.343094]
 [ 92.807   ]
 [ 93.67724 ]
 [ 95.01426 ]
 [ 96.85188 ]
 [ 98.835556]
 [ 99.87523 ]
 [ 99.95034 ]
 [ 99.784546]
 [100.055695]
 [100.35173 ]
 [103.511765]
 [126.61506 ]
 [104.11801 ]
 [100.12134 ]
 [ 98.348366]
 [ 97.13171 ]
 [ 95.99712 ]
 [ 96.19707 ]
 [144.96005 ]
 [156.32152 ]
 [101.23152 ]
 [ 99.032776]
 [ 97.34823 ]
 [175.795   ]
 [ 96.39056 ]
 [188.08534 ]
 [186.88713 ]
 [192.59857 ]
 [191.99022 ]
 [ 99.60408 ]
 [170.3766  ]
 [ 94.58157 ]
 [177.63943 ]
 [175.76569 ]
 [179.6216  ]
 [144.4564  ]
 [103.25763 ]
 [100.23856 ]
 [ 99.07859 ]
 [ 99.287506]
 [112.613884]
 [102.830765]
 [ 99.61776 ]
 [ 98.048294]
 [ 97.00808 ]
 [ 96.24349 ]
 [ 96.06312 ]
 [ 96.4464  ]
 [ 97.74795 ]
 [ 99.65029 ]
 [101.78709 ]
 [103.229866]
 [106.55507 ]
 [147.295   ]
 [151.6485  ]
 [113.018654]
 [127.82072 ]
 [146.33884 ]
 [110.81682 ]
 [104.88799 ]
 [100.27208 ]
 [ 98.72335 ]
 [102.95185 ]
 [106.43104 ]
 [119.22477 ]
 [119.84966 ]
 [120.731606]
 [118.584045]
 [ 95.97171 ]
 [123.68465 ]
 [121.64906 ]
 [132.73607 ]
 [ 92.99265 ]
 [144.13077 ]
 [ 88.204926]
 [177.91278 ]
 [ 86.57324 ]
 [ 90.57671 ]
 [ 87.33761 ]
 [169.9324  ]
 [ 90.80378 ]
 [ 94.79466 ]
 [ 95.344025]
 [ 96.68226 ]
 [ 97.62872 ]
 [ 97.54994 ]
 [ 97.43471 ]
 [ 97.64119 ]
 [ 97.652824]
 [ 97.452614]
 [ 97.07371 ]
 [ 96.57893 ]
 [ 96.06598 ]
 [ 95.63772 ]
 [ 95.51463 ]
 [ 95.58808 ]
 [ 96.40602 ]
 [ 97.65203 ]
 [ 99.31033 ]
 [100.56595 ]
 [100.67106 ]
 [101.37761 ]
 [101.77031 ]
 [101.526215]
 [102.49968 ]
 [102.80314 ]
 [101.90425 ]
 [100.69339 ]
 [ 99.49777 ]
 [ 97.718956]
 [ 96.31425 ]
 [ 94.8151  ]
 [ 93.46924 ]
 [ 92.63237 ]
 [ 92.55083 ]
 [143.36766 ]
 [128.19545 ]
 [143.33324 ]
 [151.95718 ]
 [172.57185 ]
 [ 90.686714]
 [176.83122 ]
 [ 84.50122 ]
 [182.07166 ]
 [ 82.99879 ]
 [ 87.96014 ]
 [ 85.73187 ]
 [ 83.86097 ]
 [174.74849 ]
 [ 84.21576 ]
 [ 86.68474 ]
 [165.47632 ]
 [ 89.284515]
 [ 92.1302  ]
 [ 90.89961 ]
 [109.541214]
 [ 96.73303 ]
 [ 93.99716 ]
 [ 93.791954]
 [109.3854  ]
 [110.637726]
 [113.75915 ]
 [111.32113 ]
 [101.76899 ]
 [ 98.39646 ]
 [109.24124 ]
 [110.26626 ]
 [100.71907 ]
 [ 96.02022 ]
 [ 93.8255  ]
 [ 92.22874 ]
 [ 91.049736]
 [ 90.80815 ]
 [ 90.548965]
 [ 90.45624 ]
 [ 90.63976 ]
 [ 90.66608 ]
 [ 90.38816 ]
 [ 90.54847 ]
 [161.52803 ]
 [ 89.447525]
 [169.37718 ]
 [ 90.83112 ]
 [ 92.27983 ]
 [ 90.0964  ]
 [ 88.93258 ]
 [166.41714 ]
 [166.82883 ]
 [ 90.22859 ]
 [ 91.281006]
 [ 88.98753 ]
 [ 87.78001 ]
 [ 87.50559 ]
 [ 87.72253 ]
 [ 88.24149 ]
 [ 88.584465]
 [ 87.182014]
 [171.83026 ]
 [167.67162 ]
 [ 87.69268 ]
 [ 88.160645]
 [134.08969 ]
 [ 91.99729 ]
 [ 91.8725  ]
 [ 92.172356]
 [ 91.94385 ]
 [ 91.26205 ]
 [ 90.44054 ]
 [ 89.76682 ]
 [ 89.34224 ]
 [ 89.33853 ]
 [ 89.20067 ]
 [ 89.319496]
 [ 90.08332 ]
 [ 90.64456 ]
 [ 91.2149  ]
 [ 91.76429 ]
 [ 92.15252 ]
 [ 92.79671 ]
 [ 92.81095 ]
 [ 92.72503 ]
 [ 92.449196]
 [ 92.34744 ]
 [ 92.376656]
 [ 92.3554  ]
 [ 92.209984]
 [ 92.608215]
 [ 92.08402 ]
 [ 92.30533 ]
 [ 93.26411 ]
 [155.78172 ]
 [155.12222 ]
 [178.18927 ]
 [179.36359 ]
 [180.92621 ]
 [186.26453 ]
 [ 91.856575]
 [170.51854 ]
 [ 89.39228 ]
 [168.53513 ]
 [161.18526 ]
 [ 91.64693 ]
 [ 91.70764 ]
 [131.45882 ]
 [122.13157 ]
 [ 93.06209 ]
 [120.441284]
 [ 99.62098 ]
 [ 95.789215]
 [ 94.30037 ]
 [ 93.687065]
 [ 93.56936 ]
 [ 93.63957 ]
 [ 93.63929 ]
 [ 93.840935]
 [ 93.60312 ]
 [ 93.30055 ]
 [ 92.84793 ]
 [ 92.90616 ]
 [ 92.87094 ]
 [ 93.307304]
 [ 94.215675]
 [ 95.47426 ]
 [ 99.458374]
 [127.86332 ]
 [128.87566 ]
 [110.08006 ]
 [133.43013 ]
 [152.01987 ]
 [142.05374 ]
 [110.11065 ]
 [105.17837 ]
 [102.22308 ]
 [ 99.538475]
 [ 96.90563 ]
 [ 94.87662 ]
 [ 93.124344]
 [ 91.61695 ]
 [ 90.734085]
 [ 89.97545 ]
 [ 89.14854 ]
 [ 89.102036]
 [141.54054 ]
 [ 88.01569 ]
 [ 89.72046 ]
 [ 86.49932 ]
 [ 85.91658 ]
 [ 84.82512 ]
 [ 84.81406 ]
 [ 84.21556 ]
 [ 82.75846 ]
 [171.23862 ]
 [165.74232 ]
 [176.4165  ]
 [ 81.74665 ]
 [141.64917 ]
 [ 85.25046 ]
 [122.49258 ]
 [ 92.526955]
 [ 90.85217 ]
 [ 90.34675 ]
 [ 90.44686 ]
 [ 90.33452 ]
 [ 90.3459  ]
 [ 90.238434]
 [ 89.654625]
 [ 89.292725]
 [ 89.147194]
 [ 91.80798 ]
 [112.80376 ]
 [113.31851 ]
 [115.50722 ]
 [114.48301 ]
 [112.80839 ]
 [111.544174]
 [102.42862 ]
 [ 98.445724]
 [ 98.8216  ]
 [115.44821 ]
 [116.887886]
 [113.87792 ]
 [100.0877  ]
 [ 94.37717 ]
 [ 91.54548 ]
 [ 89.271866]
 [ 87.61349 ]
 [ 88.08111 ]
 [113.24667 ]
 [ 91.41772 ]
 [ 91.39125 ]
 [ 89.184425]
 [ 89.187805]
 [ 88.76796 ]
 [ 88.85154 ]
 [ 88.66176 ]
 [ 88.2084  ]
 [ 88.07054 ]
 [ 87.915695]
 [ 88.35769 ]
 [ 87.923195]
 [ 88.86786 ]
 [ 89.08917 ]
 [ 87.62197 ]
 [177.22081 ]
 [ 88.88065 ]
 [173.28922 ]
 [ 91.97684 ]
 [ 91.48794 ]
 [148.23868 ]
 [133.41078 ]
 [ 93.84023 ]
 [ 91.73175 ]
 [109.85268 ]
 [107.90478 ]
 [ 95.50714 ]
 [114.027176]
 [104.75453 ]
 [114.12678 ]
 [112.90836 ]
 [113.677505]
 [110.846275]
 [109.92038 ]
 [110.05393 ]
 [111.11211 ]
 [110.81254 ]
 [110.75147 ]
 [109.65673 ]
 [110.15801 ]
 [109.38358 ]
 [100.44453 ]
 [ 94.70087 ]
 [ 91.87648 ]
 [ 89.73655 ]
 [ 87.66964 ]
 [ 88.61117 ]
 [ 88.63315 ]
 [ 88.597145]
 [ 88.9793  ]
 [ 89.49671 ]
 [ 89.968925]
 [ 90.18931 ]
 [186.86421 ]
 [ 92.140945]
 [ 92.47324 ]
 [188.09143 ]
 [ 89.96145 ]
 [ 93.82212 ]
 [ 91.50308 ]
 [ 91.49642 ]
 [ 92.377335]
 [ 93.14075 ]
 [ 94.717865]
 [ 94.01639 ]
 [ 94.15646 ]
 [ 95.05994 ]
 [ 94.3795  ]
 [ 93.76764 ]
 [ 93.16654 ]
 [ 92.65859 ]
 [ 91.23365 ]
 [ 90.7188  ]
 [ 92.81375 ]
 [113.58211 ]
 [112.02816 ]
 [100.564865]
 [ 97.00408 ]
 [ 98.926575]
 [114.49538 ]
 [114.16374 ]
 [102.70815 ]
 [ 99.17041 ]
 [ 98.002304]
 [ 97.37568 ]
 [ 97.14694 ]
 [ 96.09686 ]
 [ 95.69592 ]
 [ 94.79472 ]
 [ 94.13129 ]
 [ 93.74412 ]
 [ 93.48314 ]
 [ 93.58242 ]
 [ 94.03536 ]
 [ 94.60462 ]
 [ 94.41859 ]
 [ 94.32891 ]
 [ 93.68381 ]
 [ 92.81256 ]
 [ 91.89383 ]
 [ 92.393196]
 [184.9137  ]
 [181.75726 ]
 [190.50142 ]
 [ 93.2363  ]
 [ 95.569244]
 [ 93.781296]
 [ 92.65054 ]
 [ 92.62422 ]
 [ 93.80429 ]
 [ 96.054955]
 [ 96.56509 ]
 [ 96.61621 ]
 [ 96.598335]
 [ 96.56368 ]
 [ 97.041084]
 [116.94301 ]
 [115.16648 ]
 [118.00169 ]
 [114.09774 ]
 [105.0366  ]
 [101.16469 ]
 [ 99.1734  ]
 [ 97.623985]
 [ 97.1994  ]
 [ 97.57379 ]
 [ 98.007225]
 [ 99.25622 ]
 [ 98.880035]
 [ 98.298454]
 [ 98.10239 ]
 [ 98.00285 ]
 [ 98.07003 ]]"
