,all_param,Predicitons
0,"{'bias_initializer': <tensorflow.python.ops.init_ops_v2.Zeros object at 0x0000018655CB8D48>, 'kernel_initializer': 'glorot_uniform'}","[[115.80347 ]
 [130.11774 ]
 [109.788895]
 [106.506584]
 [106.74394 ]
 [105.81943 ]
 [102.91274 ]
 [124.22922 ]
 [ 98.63035 ]
 [ 98.258995]
 [ 98.18454 ]
 [ 97.51965 ]
 [ 96.07394 ]
 [ 94.52424 ]
 [ 94.39467 ]
 [ 93.482605]
 [ 92.68904 ]
 [ 95.8643  ]
 [ 93.43862 ]
 [ 98.694954]
 [ 98.3287  ]
 [101.14688 ]
 [102.93899 ]
 [105.34461 ]
 [109.95972 ]
 [187.48297 ]
 [114.10882 ]
 [114.85322 ]
 [123.35452 ]
 [112.34283 ]
 [107.154785]
 [105.054436]
 [101.88078 ]
 [ 99.242584]
 [ 98.06539 ]
 [ 97.897064]
 [ 97.97938 ]
 [ 98.817154]
 [100.83361 ]
 [102.19829 ]
 [104.67319 ]
 [110.08084 ]
 [119.49048 ]
 [166.53181 ]
 [130.40656 ]
 [127.043236]
 [132.44771 ]
 [130.17981 ]
 [127.25426 ]
 [122.65867 ]
 [118.76208 ]
 [113.15322 ]
 [107.081184]
 [103.814095]
 [101.64625 ]
 [100.292984]
 [ 99.41427 ]
 [ 99.36477 ]
 [101.4122  ]
 [103.03513 ]
 [105.24863 ]
 [104.02126 ]
 [102.1365  ]
 [101.912926]
 [103.57978 ]
 [104.39955 ]
 [104.14818 ]
 [104.15674 ]
 [104.28043 ]
 [102.76117 ]
 [ 98.06877 ]
 [201.36836 ]
 [107.04469 ]
 [162.81648 ]
 [144.00558 ]
 [134.32172 ]
 [104.30479 ]
 [115.273445]
 [107.7655  ]
 [110.43211 ]
 [112.60335 ]
 [107.12475 ]
 [105.641464]
 [101.88131 ]
 [ 99.80659 ]
 [ 99.01736 ]
 [ 99.39631 ]
 [101.64278 ]
 [105.42559 ]
 [111.42065 ]
 [117.40155 ]
 [122.73338 ]
 [125.23385 ]
 [214.62177 ]
 [235.58797 ]
 [137.75908 ]
 [167.68166 ]
 [127.812386]
 [133.84552 ]
 [108.03074 ]
 [103.551674]
 [ 99.71425 ]
 [ 97.15446 ]
 [ 94.16392 ]
 [ 93.08355 ]
 [ 90.88359 ]
 [117.85557 ]
 [ 86.97933 ]
 [140.40958 ]
 [ 89.63951 ]
 [ 95.106514]
 [ 88.96173 ]
 [ 88.823296]
 [ 86.63471 ]
 [ 86.03028 ]
 [ 85.08704 ]
 [ 82.861374]
 [156.47993 ]
 [153.69373 ]
 [ 84.68762 ]
 [137.91432 ]
 [ 93.21696 ]
 [130.51271 ]
 [104.14667 ]
 [106.254326]
 [124.01656 ]
 [108.795784]
 [108.08365 ]
 [106.306335]
 [103.830124]
 [101.28741 ]
 [ 99.744415]
 [ 99.29568 ]
 [100.27059 ]
 [101.7956  ]
 [101.87696 ]
 [103.42963 ]
 [105.42449 ]
 [106.01422 ]
 [104.637184]
 [135.82217 ]
 [108.90334 ]
 [100.0495  ]
 [101.122406]
 [ 99.41701 ]
 [ 97.68972 ]
 [ 96.431435]
 [ 95.259705]
 [ 93.99645 ]
 [ 91.86045 ]
 [ 91.950554]
 [ 91.95354 ]
 [ 92.83652 ]
 [ 94.453064]
 [ 95.49557 ]
 [ 96.40959 ]
 [ 98.05558 ]
 [191.55449 ]
 [169.70335 ]
 [163.03886 ]
 [110.29434 ]
 [110.92378 ]
 [147.97131 ]
 [106.05831 ]
 [109.11644 ]
 [104.98413 ]
 [103.948944]
 [105.7055  ]
 [100.242485]
 [102.004585]
 [137.13213 ]
 [119.178764]
 [117.339325]
 [116.85088 ]
 [121.330666]
 [114.05958 ]
 [109.472145]
 [107.3834  ]
 [117.289734]
 [114.619125]
 [115.332   ]
 [115.94253 ]
 [117.848404]
 [119.36707 ]
 [124.96989 ]
 [122.58205 ]
 [121.82531 ]
 [123.04209 ]
 [137.12773 ]
 [138.74963 ]
 [147.61803 ]
 [142.19756 ]
 [148.60765 ]
 [150.64032 ]
 [145.40378 ]
 [136.50372 ]
 [127.446655]
 [120.300316]
 [137.99486 ]
 [113.91896 ]
 [107.86905 ]
 [ 99.94633 ]
 [ 96.06727 ]
 [ 94.06644 ]
 [ 93.66126 ]
 [ 92.8239  ]
 [ 93.42637 ]
 [209.36809 ]
 [230.4385  ]
 [107.765015]
 [100.59744 ]
 [175.26039 ]
 [104.901215]
 [170.01807 ]
 [110.230835]
 [146.82565 ]
 [107.37487 ]
 [106.19917 ]
 [107.19361 ]
 [132.0042  ]
 [110.666626]
 [131.4573  ]
 [114.69547 ]
 [112.28382 ]
 [128.98781 ]
 [125.48926 ]
 [110.599434]
 [107.69054 ]
 [105.94985 ]
 [105.1398  ]
 [106.20492 ]
 [109.30634 ]
 [113.45132 ]
 [120.82972 ]
 [132.02986 ]
 [140.82172 ]
 [143.2215  ]
 [152.51982 ]
 [154.79669 ]
 [145.83513 ]
 [176.60521 ]
 [144.1094  ]
 [126.672966]
 [117.55917 ]
 [108.62403 ]
 [103.25247 ]
 [100.60097 ]
 [ 97.53838 ]
 [ 96.01377 ]
 [ 94.077286]
 [ 94.60165 ]
 [ 96.94396 ]
 [ 99.925026]
 [ 99.5554  ]
 [ 97.65416 ]
 [ 96.08935 ]
 [ 94.10383 ]
 [ 95.18871 ]
 [ 95.23355 ]
 [ 97.155   ]
 [ 98.59809 ]
 [ 97.12377 ]
 [ 98.83024 ]
 [ 97.82383 ]
 [101.95317 ]
 [107.68049 ]
 [112.122604]
 [109.73061 ]
 [138.96242 ]
 [115.04457 ]
 [115.34032 ]
 [113.26361 ]
 [105.811615]
 [103.71282 ]
 [102.083466]
 [100.32357 ]
 [ 98.55127 ]
 [ 97.26868 ]
 [ 98.589836]
 [101.354195]
 [104.21074 ]
 [107.43264 ]
 [111.92168 ]
 [116.83228 ]
 [146.95602 ]
 [124.809105]
 [117.68103 ]
 [118.52201 ]
 [117.85489 ]
 [119.39563 ]
 [119.48184 ]
 [114.12638 ]
 [108.26164 ]
 [104.41256 ]
 [101.024666]
 [ 98.795616]
 [ 98.44232 ]
 [ 98.393974]
 [129.93579 ]
 [ 99.67421 ]
 [103.78837 ]
 [ 97.69651 ]
 [179.79047 ]
 [162.18123 ]
 [ 97.09112 ]
 [ 97.68066 ]
 [ 95.990685]
 [ 93.814575]
 [ 91.98415 ]
 [ 91.88527 ]
 [ 89.96415 ]
 [ 89.78518 ]
 [ 91.29488 ]
 [ 93.064026]
 [ 97.23319 ]
 [102.25726 ]
 [104.12941 ]
 [106.09585 ]
 [140.46356 ]
 [121.87489 ]
 [122.427376]
 [120.94619 ]
 [121.876434]
 [114.49984 ]
 [109.61973 ]
 [104.85621 ]
 [101.07555 ]
 [ 99.4763  ]
 [ 98.645065]
 [ 99.68571 ]
 [103.06674 ]
 [107.59257 ]
 [109.8169  ]
 [113.68268 ]
 [114.80624 ]
 [110.623566]
 [108.82853 ]
 [107.72273 ]
 [106.2946  ]
 [104.36399 ]
 [104.626366]
 [101.99444 ]
 [100.281784]
 [ 98.23878 ]
 [ 96.0089  ]
 [ 94.56986 ]
 [143.57866 ]
 [ 95.32054 ]
 [104.37156 ]
 [ 99.78193 ]
 [102.63908 ]
 [101.1467  ]
 [103.20113 ]
 [101.58199 ]
 [ 97.19782 ]
 [ 99.69547 ]
 [ 98.3591  ]
 [100.742004]
 [ 98.44126 ]
 [193.1626  ]
 [144.67035 ]
 [146.02956 ]
 [109.587296]
 [108.64169 ]
 [104.57027 ]
 [100.38894 ]
 [ 99.190704]
 [ 98.09116 ]
 [ 97.23232 ]
 [ 95.86369 ]
 [ 96.44809 ]
 [ 96.497055]
 [ 96.6506  ]
 [ 96.20134 ]
 [ 97.08401 ]
 [ 98.93071 ]
 [100.97273 ]
 [103.182556]
 [104.52341 ]
 [105.567276]
 [106.10574 ]
 [103.463806]
 [105.21689 ]
 [104.967445]
 [104.66355 ]
 [102.91857 ]
 [133.31442 ]
 [100.380486]
 [ 97.69535 ]
 [ 96.31824 ]
 [ 95.09655 ]
 [ 95.32534 ]
 [ 95.58664 ]
 [130.83286 ]
 [136.04637 ]
 [102.07609 ]
 [ 99.45326 ]
 [ 99.4147  ]
 [163.84726 ]
 [ 94.4605  ]
 [161.87668 ]
 [155.3235  ]
 [204.4943  ]
 [189.69713 ]
 [ 86.24534 ]
 [166.89226 ]
 [ 88.15483 ]
 [175.82765 ]
 [160.70042 ]
 [219.72299 ]
 [197.66693 ]
 [ 91.63686 ]
 [ 97.674385]
 [ 97.72823 ]
 [ 94.46956 ]
 [135.22899 ]
 [ 95.50616 ]
 [ 96.81802 ]
 [ 98.79281 ]
 [100.83209 ]
 [101.53914 ]
 [102.29564 ]
 [101.14045 ]
 [ 99.937836]
 [101.02799 ]
 [102.61128 ]
 [101.6005  ]
 [ 99.92629 ]
 [136.50156 ]
 [120.057495]
 [101.62639 ]
 [118.317795]
 [113.3351  ]
 [105.7964  ]
 [104.02521 ]
 [102.058075]
 [ 97.67271 ]
 [111.01758 ]
 [106.40659 ]
 [111.6463  ]
 [109.60105 ]
 [111.9457  ]
 [114.53392 ]
 [ 95.67926 ]
 [121.87837 ]
 [111.667595]
 [138.77557 ]
 [ 88.17484 ]
 [145.9337  ]
 [ 83.2009  ]
 [157.75986 ]
 [ 85.733635]
 [ 88.13316 ]
 [ 83.92313 ]
 [148.58263 ]
 [ 88.11081 ]
 [ 90.41172 ]
 [ 94.96194 ]
 [ 95.4831  ]
 [ 98.19031 ]
 [ 96.65896 ]
 [ 96.90561 ]
 [ 97.409225]
 [ 98.04582 ]
 [ 97.90966 ]
 [ 96.71287 ]
 [ 97.25886 ]
 [ 98.41943 ]
 [ 98.16824 ]
 [ 99.3243  ]
 [ 99.700516]
 [ 99.62691 ]
 [ 99.56023 ]
 [ 99.626785]
 [ 99.612   ]
 [100.17103 ]
 [101.43466 ]
 [102.41085 ]
 [102.632774]
 [104.222084]
 [103.864586]
 [101.041695]
 [ 98.830894]
 [ 98.21313 ]
 [ 95.44597 ]
 [ 95.15377 ]
 [ 94.01062 ]
 [ 93.83532 ]
 [ 93.610886]
 [ 92.651924]
 [127.66177 ]
 [109.81846 ]
 [123.07315 ]
 [107.48595 ]
 [119.84398 ]
 [ 89.99513 ]
 [121.502   ]
 [ 87.45308 ]
 [126.167175]
 [ 84.90511 ]
 [ 94.42364 ]
 [ 84.88013 ]
 [ 83.124115]
 [141.55525 ]
 [ 81.06269 ]
 [ 81.99131 ]
 [142.90503 ]
 [ 84.75393 ]
 [ 89.2401  ]
 [ 86.30373 ]
 [148.52727 ]
 [ 84.908226]
 [ 91.60744 ]
 [ 89.12995 ]
 [134.67853 ]
 [113.03224 ]
 [128.05202 ]
 [118.59591 ]
 [105.275276]
 [104.60396 ]
 [115.84496 ]
 [111.81601 ]
 [106.55467 ]
 [107.039406]
 [103.368286]
 [ 99.893196]
 [ 95.84436 ]
 [ 93.665634]
 [ 93.1876  ]
 [ 92.89567 ]
 [ 92.86458 ]
 [ 92.23877 ]
 [ 90.0015  ]
 [ 86.07008 ]
 [134.18216 ]
 [ 82.48928 ]
 [140.93198 ]
 [ 85.30596 ]
 [ 99.7933  ]
 [ 88.617584]
 [ 97.4508  ]
 [115.59776 ]
 [121.116135]
 [ 95.827126]
 [ 97.376114]
 [ 92.13721 ]
 [ 93.88896 ]
 [ 91.702255]
 [ 92.19    ]
 [ 88.45524 ]
 [ 89.16761 ]
 [ 81.48489 ]
 [159.68858 ]
 [121.08491 ]
 [ 81.35518 ]
 [ 83.10131 ]
 [140.78441 ]
 [ 80.80909 ]
 [ 91.735725]
 [ 85.06664 ]
 [ 86.67616 ]
 [ 86.84308 ]
 [ 92.38455 ]
 [ 94.10621 ]
 [ 97.26231 ]
 [ 97.65863 ]
 [ 97.65606 ]
 [ 98.58957 ]
 [ 99.12926 ]
 [ 98.42876 ]
 [ 97.39836 ]
 [ 96.68093 ]
 [ 95.461174]
 [ 95.79989 ]
 [ 97.70835 ]
 [ 96.43701 ]
 [ 97.03208 ]
 [ 95.9588  ]
 [ 93.878654]
 [ 95.67624 ]
 [ 94.769325]
 [ 95.79188 ]
 [ 95.33066 ]
 [ 95.20277 ]
 [ 92.45923 ]
 [117.09818 ]
 [105.51575 ]
 [133.47475 ]
 [112.91029 ]
 [128.97707 ]
 [112.81872 ]
 [ 90.669464]
 [113.94549 ]
 [ 88.00639 ]
 [121.278404]
 [ 99.55105 ]
 [ 91.80827 ]
 [ 83.28476 ]
 [137.5684  ]
 [119.99277 ]
 [ 79.51471 ]
 [152.04587 ]
 [ 77.95509 ]
 [ 81.56077 ]
 [ 82.70907 ]
 [ 83.1464  ]
 [ 84.10287 ]
 [ 86.226906]
 [ 87.528145]
 [ 88.5789  ]
 [ 89.98817 ]
 [ 90.89359 ]
 [ 91.23437 ]
 [ 92.20495 ]
 [ 93.01734 ]
 [ 92.84829 ]
 [ 94.190674]
 [ 94.91441 ]
 [ 92.69757 ]
 [121.74557 ]
 [110.86382 ]
 [ 99.00159 ]
 [113.351776]
 [106.52005 ]
 [110.9232  ]
 [103.698395]
 [103.460304]
 [102.5532  ]
 [100.75176 ]
 [ 96.36967 ]
 [ 94.54667 ]
 [ 92.51785 ]
 [ 91.879005]
 [ 91.4099  ]
 [ 90.01747 ]
 [ 88.17747 ]
 [ 84.822754]
 [134.98843 ]
 [ 81.872215]
 [ 92.001205]
 [ 84.88401 ]
 [ 90.69554 ]
 [ 85.82826 ]
 [ 88.83039 ]
 [ 84.55133 ]
 [ 86.00608 ]
 [121.48527 ]
 [107.29397 ]
 [129.76357 ]
 [ 91.99502 ]
 [116.30569 ]
 [ 95.07237 ]
 [111.24708 ]
 [ 98.11315 ]
 [101.93757 ]
 [ 98.514206]
 [ 99.330444]
 [ 96.89619 ]
 [ 96.13514 ]
 [ 93.933426]
 [ 93.993675]
 [ 94.40919 ]
 [ 94.3701  ]
 [ 93.541214]
 [154.01299 ]
 [175.30743 ]
 [197.45367 ]
 [192.41379 ]
 [170.92004 ]
 [146.6346  ]
 [115.852005]
 [110.96781 ]
 [106.74917 ]
 [123.095795]
 [117.628105]
 [120.26697 ]
 [ 99.221016]
 [ 96.41436 ]
 [ 91.369484]
 [ 91.50461 ]
 [ 90.343925]
 [ 88.62986 ]
 [136.09077 ]
 [ 85.84166 ]
 [ 90.11336 ]
 [ 86.30516 ]
 [ 89.00803 ]
 [ 87.12753 ]
 [ 89.44436 ]
 [ 87.617966]
 [ 88.96031 ]
 [ 88.88006 ]
 [ 89.47247 ]
 [ 90.60232 ]
 [ 94.085075]
 [ 97.66864 ]
 [101.2685  ]
 [ 99.41364 ]
 [131.01485 ]
 [ 97.72298 ]
 [110.6553  ]
 [100.13993 ]
 [102.17475 ]
 [112.682884]
 [116.44989 ]
 [103.57745 ]
 [ 98.70885 ]
 [131.99187 ]
 [125.52601 ]
 [ 98.85906 ]
 [137.73842 ]
 [113.54683 ]
 [119.352425]
 [113.76913 ]
 [117.289894]
 [113.10362 ]
 [112.7144  ]
 [113.72223 ]
 [115.53857 ]
 [116.755554]
 [118.12776 ]
 [118.61435 ]
 [119.59573 ]
 [124.905106]
 [ 98.732025]
 [ 97.67421 ]
 [ 94.396324]
 [ 91.600044]
 [ 89.31851 ]
 [ 87.75632 ]
 [ 86.68383 ]
 [ 87.24218 ]
 [ 88.03326 ]
 [ 88.12924 ]
 [ 88.75039 ]
 [ 83.91281 ]
 [150.29962 ]
 [ 85.65164 ]
 [ 88.29289 ]
 [149.4467  ]
 [ 83.89759 ]
 [ 97.16812 ]
 [ 87.252396]
 [ 95.54838 ]
 [ 88.11684 ]
 [ 96.29054 ]
 [ 89.66677 ]
 [ 93.3639  ]
 [ 92.32354 ]
 [ 96.48545 ]
 [ 94.99474 ]
 [ 95.37533 ]
 [ 95.54701 ]
 [ 95.38843 ]
 [ 95.975876]
 [ 96.07774 ]
 [ 96.74674 ]
 [111.925476]
 [110.00224 ]
 [103.22162 ]
 [100.016945]
 [ 97.38265 ]
 [118.37448 ]
 [115.48808 ]
 [ 99.629906]
 [ 97.59885 ]
 [ 98.46624 ]
 [ 98.50932 ]
 [100.17302 ]
 [ 97.27295 ]
 [ 95.896324]
 [ 95.44755 ]
 [ 93.929   ]
 [ 94.10462 ]
 [ 93.86754 ]
 [ 93.08536 ]
 [ 93.90587 ]
 [ 93.46911 ]
 [ 94.206894]
 [ 93.88874 ]
 [ 96.31892 ]
 [ 94.28713 ]
 [ 95.72844 ]
 [ 93.818275]
 [143.22481 ]
 [122.33681 ]
 [150.69904 ]
 [ 98.091446]
 [101.78233 ]
 [ 99.58642 ]
 [ 99.49934 ]
 [ 99.63361 ]
 [100.03297 ]
 [ 97.828476]
 [ 96.53615 ]
 [ 95.86831 ]
 [ 94.79485 ]
 [ 95.90998 ]
 [ 96.13948 ]
 [149.21123 ]
 [136.32637 ]
 [136.68028 ]
 [137.51753 ]
 [109.6006  ]
 [104.59159 ]
 [107.25756 ]
 [105.016975]
 [103.43803 ]
 [102.65281 ]
 [102.41243 ]
 [101.93652 ]
 [102.548485]
 [105.342125]
 [106.7732  ]
 [107.83209 ]
 [105.12427 ]]"
