HDR,MARKET INDEX DATA
MID,APXMIDP,20200514,1,19.21,459.850
MID,APXMIDP,20200514,2,18.50,779.000
MID,APXMIDP,20200514,3,20.26,717.600
MID,APXMIDP,20200514,4,25.71,686.750
MID,APXMIDP,20200514,5,25.21,631.150
MID,APXMIDP,20200514,6,24.48,714.350
MID,APXMIDP,20200514,7,23.88,621.550
MID,APXMIDP,20200514,8,24.22,522.450
MID,APXMIDP,20200514,9,23.03,450.800
MID,APXMIDP,20200514,10,23.37,478.750
MID,APXMIDP,20200514,11,26.30,376.000
MID,APXMIDP,20200514,12,29.41,482.550
MID,APXMIDP,20200514,13,32.35,974.250
MID,APXMIDP,20200514,14,32.40,974.200
MID,APXMIDP,20200514,15,26.48,833.900
MID,APXMIDP,20200514,16,31.17,815.150
MID,APXMIDP,20200514,17,32.42,695.700
MID,APXMIDP,20200514,18,31.97,678.450
MID,APXMIDP,20200514,19,30.07,771.400
MID,APXMIDP,20200514,20,27.50,1049.150
MID,APXMIDP,20200514,21,28.50,1389.350
MID,APXMIDP,20200514,22,28.65,1932.350
MID,APXMIDP,20200514,23,27.09,890.350
MID,APXMIDP,20200514,24,27.97,1019.000
MID,APXMIDP,20200514,25,29.12,955.100
MID,APXMIDP,20200514,26,29.64,915.100
MID,APXMIDP,20200514,27,28.89,1523.300
MID,APXMIDP,20200514,28,25.40,1408.250
MID,APXMIDP,20200514,29,23.70,1264.550
MID,APXMIDP,20200514,30,21.32,1653.550
MID,APXMIDP,20200514,31,14.43,1254.700
MID,APXMIDP,20200514,32,14.83,1205.650
MID,APXMIDP,20200514,33,13.88,1723.900
MID,APXMIDP,20200514,34,15.76,1296.500
MID,APXMIDP,20200514,35,13.16,1614.250
MID,APXMIDP,20200514,36,16.13,1647.100
MID,APXMIDP,20200514,37,20.48,1586.100
MID,APXMIDP,20200514,38,22.05,1859.600
MID,APXMIDP,20200514,39,24.96,1586.550
MID,APXMIDP,20200514,40,25.30,1353.100
MID,APXMIDP,20200514,41,25.31,1122.400
MID,APXMIDP,20200514,42,26.07,1283.700
MID,APXMIDP,20200514,43,27.17,1314.000
MID,APXMIDP,20200514,44,28.24,1414.300
MID,APXMIDP,20200514,45,27.43,1393.200
MID,APXMIDP,20200514,46,25.77,1383.800
MID,APXMIDP,20200514,47,28.41,675.450
MID,APXMIDP,20200514,48,30.49,639.600
MID,N2EXMIDP,20200514,1,0.00,0.000
MID,N2EXMIDP,20200514,2,0.00,0.000
MID,N2EXMIDP,20200514,3,0.00,0.000
MID,N2EXMIDP,20200514,4,0.00,0.000
MID,N2EXMIDP,20200514,5,0.00,0.000
MID,N2EXMIDP,20200514,6,0.00,0.000
MID,N2EXMIDP,20200514,7,0.00,0.000
MID,N2EXMIDP,20200514,8,0.00,0.000
MID,N2EXMIDP,20200514,9,0.00,0.000
MID,N2EXMIDP,20200514,10,0.00,0.000
MID,N2EXMIDP,20200514,11,0.00,0.000
MID,N2EXMIDP,20200514,12,0.00,0.000
MID,N2EXMIDP,20200514,13,0.00,0.000
MID,N2EXMIDP,20200514,14,0.00,0.000
MID,N2EXMIDP,20200514,15,0.00,0.000
MID,N2EXMIDP,20200514,16,0.00,0.000
MID,N2EXMIDP,20200514,17,0.00,0.000
MID,N2EXMIDP,20200514,18,0.00,0.000
MID,N2EXMIDP,20200514,19,0.00,0.000
MID,N2EXMIDP,20200514,20,0.00,0.000
MID,N2EXMIDP,20200514,21,0.00,0.000
MID,N2EXMIDP,20200514,22,0.00,0.000
MID,N2EXMIDP,20200514,23,0.00,0.000
MID,N2EXMIDP,20200514,24,0.00,0.000
MID,N2EXMIDP,20200514,25,0.00,0.000
MID,N2EXMIDP,20200514,26,0.00,0.000
MID,N2EXMIDP,20200514,27,0.00,0.000
MID,N2EXMIDP,20200514,28,0.00,0.000
MID,N2EXMIDP,20200514,29,0.00,0.000
MID,N2EXMIDP,20200514,30,0.00,0.000
MID,N2EXMIDP,20200514,31,0.00,0.000
MID,N2EXMIDP,20200514,32,0.00,0.000
MID,N2EXMIDP,20200514,33,0.00,0.000
MID,N2EXMIDP,20200514,34,0.00,0.000
MID,N2EXMIDP,20200514,35,0.00,0.000
MID,N2EXMIDP,20200514,36,0.00,0.000
MID,N2EXMIDP,20200514,37,0.00,0.000
MID,N2EXMIDP,20200514,38,0.00,0.000
MID,N2EXMIDP,20200514,39,0.00,0.000
MID,N2EXMIDP,20200514,40,0.00,0.000
MID,N2EXMIDP,20200514,41,0.00,0.000
MID,N2EXMIDP,20200514,42,0.00,0.000
MID,N2EXMIDP,20200514,43,0.00,0.000
MID,N2EXMIDP,20200514,44,0.00,0.000
MID,N2EXMIDP,20200514,45,0.00,0.000
MID,N2EXMIDP,20200514,46,0.00,0.000
MID,N2EXMIDP,20200514,47,0.00,0.000
MID,N2EXMIDP,20200514,48,0.00,0.000
FTR,96
