HDR,MARKET INDEX DATA
MID,APXMIDP,20200513,1,16.85,538.850
MID,APXMIDP,20200513,2,15.43,525.500
MID,APXMIDP,20200513,3,11.99,803.000
MID,APXMIDP,20200513,4,11.91,747.900
MID,APXMIDP,20200513,5,11.70,675.300
MID,APXMIDP,20200513,6,10.56,729.650
MID,APXMIDP,20200513,7,11.49,695.600
MID,APXMIDP,20200513,8,13.02,664.150
MID,APXMIDP,20200513,9,13.81,709.800
MID,APXMIDP,20200513,10,14.42,594.250
MID,APXMIDP,20200513,11,13.21,562.650
MID,APXMIDP,20200513,12,12.85,583.150
MID,APXMIDP,20200513,13,16.93,737.750
MID,APXMIDP,20200513,14,17.91,924.750
MID,APXMIDP,20200513,15,21.97,1030.950
MID,APXMIDP,20200513,16,31.39,865.300
MID,APXMIDP,20200513,17,28.53,1268.050
MID,APXMIDP,20200513,18,26.74,1204.850
MID,APXMIDP,20200513,19,24.48,1426.100
MID,APXMIDP,20200513,20,24.30,1351.350
MID,APXMIDP,20200513,21,25.65,1416.200
MID,APXMIDP,20200513,22,24.85,1618.800
MID,APXMIDP,20200513,23,24.29,986.600
MID,APXMIDP,20200513,24,27.14,899.150
MID,APXMIDP,20200513,25,28.91,968.450
MID,APXMIDP,20200513,26,30.70,1437.050
MID,APXMIDP,20200513,27,29.40,1314.200
MID,APXMIDP,20200513,28,28.86,1185.550
MID,APXMIDP,20200513,29,29.10,1445.000
MID,APXMIDP,20200513,30,28.28,1360.350
MID,APXMIDP,20200513,31,29.18,1572.450
MID,APXMIDP,20200513,32,26.57,1941.200
MID,APXMIDP,20200513,33,28.90,2350.950
MID,APXMIDP,20200513,34,29.13,2159.700
MID,APXMIDP,20200513,35,30.27,1853.750
MID,APXMIDP,20200513,36,31.96,1963.750
MID,APXMIDP,20200513,37,28.44,2204.250
MID,APXMIDP,20200513,38,29.45,2017.450
MID,APXMIDP,20200513,39,25.79,1786.150
MID,APXMIDP,20200513,40,25.62,1305.900
MID,APXMIDP,20200513,41,25.75,1534.750
MID,APXMIDP,20200513,42,26.31,1360.250
MID,APXMIDP,20200513,43,28.04,1002.950
MID,APXMIDP,20200513,44,24.39,1000.300
MID,APXMIDP,20200513,45,22.63,1267.700
MID,APXMIDP,20200513,46,26.92,1714.800
MID,APXMIDP,20200513,47,32.02,608.800
MID,APXMIDP,20200513,48,32.89,836.400
MID,N2EXMIDP,20200513,1,0.00,0.000
MID,N2EXMIDP,20200513,2,0.00,0.000
MID,N2EXMIDP,20200513,3,0.00,0.000
MID,N2EXMIDP,20200513,4,0.00,0.000
MID,N2EXMIDP,20200513,5,0.00,0.000
MID,N2EXMIDP,20200513,6,0.00,0.000
MID,N2EXMIDP,20200513,7,0.00,0.000
MID,N2EXMIDP,20200513,8,0.00,0.000
MID,N2EXMIDP,20200513,9,0.00,0.000
MID,N2EXMIDP,20200513,10,0.00,0.000
MID,N2EXMIDP,20200513,11,0.00,0.000
MID,N2EXMIDP,20200513,12,0.00,0.000
MID,N2EXMIDP,20200513,13,0.00,0.000
MID,N2EXMIDP,20200513,14,0.00,0.000
MID,N2EXMIDP,20200513,15,0.00,0.000
MID,N2EXMIDP,20200513,16,0.00,0.000
MID,N2EXMIDP,20200513,17,0.00,0.000
MID,N2EXMIDP,20200513,18,0.00,0.000
MID,N2EXMIDP,20200513,19,0.00,0.000
MID,N2EXMIDP,20200513,20,0.00,0.000
MID,N2EXMIDP,20200513,21,0.00,0.000
MID,N2EXMIDP,20200513,22,0.00,0.000
MID,N2EXMIDP,20200513,23,0.00,0.000
MID,N2EXMIDP,20200513,24,0.00,0.000
MID,N2EXMIDP,20200513,25,0.00,0.000
MID,N2EXMIDP,20200513,26,0.00,0.000
MID,N2EXMIDP,20200513,27,0.00,0.000
MID,N2EXMIDP,20200513,28,0.00,0.000
MID,N2EXMIDP,20200513,29,0.00,0.000
MID,N2EXMIDP,20200513,30,0.00,0.000
MID,N2EXMIDP,20200513,31,0.00,0.000
MID,N2EXMIDP,20200513,32,0.00,0.000
MID,N2EXMIDP,20200513,33,0.00,0.000
MID,N2EXMIDP,20200513,34,0.00,0.000
MID,N2EXMIDP,20200513,35,0.00,0.000
MID,N2EXMIDP,20200513,36,0.00,0.000
MID,N2EXMIDP,20200513,37,0.00,0.000
MID,N2EXMIDP,20200513,38,0.00,0.000
MID,N2EXMIDP,20200513,39,0.00,0.000
MID,N2EXMIDP,20200513,40,0.00,0.000
MID,N2EXMIDP,20200513,41,0.00,0.000
MID,N2EXMIDP,20200513,42,0.00,0.000
MID,N2EXMIDP,20200513,43,0.00,0.000
MID,N2EXMIDP,20200513,44,0.00,0.000
MID,N2EXMIDP,20200513,45,0.00,0.000
MID,N2EXMIDP,20200513,46,0.00,0.000
MID,N2EXMIDP,20200513,47,0.00,0.000
MID,N2EXMIDP,20200513,48,0.00,0.000
FTR,96
